hyperparameter,loss_score,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,runtime_seconds
0.08978955912166142,35.55146271617738,0.42,0.56,0.94,0.3,0.42,0.74,[-5.72869285 -0.17210969 -0.89548551  0.67639555],[ 0.22377578 -0.15538401  0.12847326 -0.16106326],[-6.43304949 -0.30753087 -0.36978505  0.8919461 ],[ 0.22630244 -0.15696554  0.13883222 -0.15898082],6.083716781
0.11451968302321902,14.422125448281125,0.56,0.72,0.94,0.42,0.56,1.0,[-1.75090853 -1.42854042 -0.67544636 -1.141874  ],[-0.42770375 -0.49815659  0.37861906  0.22902177],[-2.54587355 -1.50198581 -1.14184137 -1.36781139],[-0.42912562 -0.49745267  0.37485731  0.22924538],4.691619112
0.10015243753905581,28.491989133206943,0.4,0.66,0.96,0.18,0.28,0.38,[ 14.99053473 -15.41975557   8.96606223   8.19040601],[ 0.25039968 -0.59940229  0.42148189  0.49022495],[ 19.26764318 -16.30819356  11.67478871  10.60206927],[ 0.25337269 -0.58933936  0.43133583  0.50042032],4.484968513
0.10491896970788969,42.46034284681459,0.56,0.64,0.96,0.24,0.32,0.58,[ 2.20810042 -0.43995223 -7.84544895 -0.22455113],[-0.09209633 -0.16208827  0.48786271 -0.14435591],[  2.77567553  -0.11749479 -10.31163066   0.25041788],[-0.09268407 -0.15658542  0.48587616 -0.13368228],4.895940919000001
0.08347720720982507,13.162031412440193,0.54,0.7,0.94,0.42,0.56,0.96,[ 1.92512515  3.80736255 -0.49960418  3.03067488],[ 0.08496383  0.321765   -0.12607605  0.37746137],[ 2.25370414  3.76934078 -1.11690839  3.35059518],[ 0.08478102  0.31531949 -0.13441435  0.37375611],4.406383899999998
0.07362859057339992,45.693024767980575,0.42,0.58,0.9,0.46,0.74,0.94,[ 1.73507808 -0.92965502 -1.43034298 -2.50467066],[-0.08274835  0.01099867 -0.36208413 -0.36809658],[ 2.15352866 -1.00889986 -1.63389988 -2.92002889],[-0.08096846  0.00930503 -0.36428707 -0.3760915 ],4.991654910999998
0.07931171652591026,21.69578986780489,0.44,0.54,0.94,0.32,0.42,0.58,[-2.47331936  4.59170153 -1.25720702 -4.8974831 ],[-0.12704694  0.5001068  -0.06763241 -0.77157597],[-2.1775991   3.31934206 -0.58968491 -5.4072976 ],[-0.12498905  0.48488695 -0.05598395 -0.7781203 ],4.801690598
0.0898350992945754,35.997790317164856,0.5,0.64,0.94,0.36,0.64,0.92,[-0.35144994 -0.52709464  0.83810486 -1.82205887],[-0.29157306 -0.19261756  0.04162928 -0.25360319],[-0.48565842 -1.34444807  0.20549209 -2.63243053],[-0.29184536 -0.20278421  0.02939437 -0.26208576],4.928956339999999
0.061050349486956104,25.741172066397795,0.34,0.48,0.9,0.26,0.38,0.68,[11.26397121 -3.30417344  1.78037623 -1.3678312 ],[-0.23916774  0.09851729 -0.31448714 -0.00282423],[12.52593222 -1.39342124  3.33160301 -0.52768197],[-0.23063141  0.12518449 -0.28460608  0.01649121],31.415979655
0.13817203884840373,25.16054154202218,0.7,0.78,0.98,0.18,0.34,0.68,[ 3.32494249 -1.68210412 -2.07377251  0.82678545],[-0.45570262  0.29338082  0.27422179 -0.23283951],[ 4.7025942  -2.58057007 -3.36786151  0.95045643],[-0.45631067  0.28985924  0.27025174 -0.23633064],5.5043296500000025
0.11744546566554673,25.413767894107274,0.46,0.76,0.98,0.08,0.16,0.26,[ -0.93546185 -13.78825338  -1.25470962   9.35191671],[ 0.01047717  0.74657855 -0.00391242 -0.69544256],[ -0.98715155 -15.92428978  -1.08552438  11.57726735],[ 0.01143725  0.74688224  0.00235507 -0.69819301],4.096927745000002
0.08846262152533463,22.591574132375353,0.54,0.64,0.96,0.26,0.38,0.74,[-2.98527083 -0.08378425 -3.50629908  4.50071007],[-0.18899436 -0.0497665  -0.34952555  0.42407977],[-3.62450311 -0.06484975 -4.38078878  5.01830497],[-0.189175   -0.04939364 -0.35276995  0.42228337],3.985264063999992
0.09265618195464573,32.955565355861765,0.48,0.66,0.94,0.2,0.24,0.36,[23.01461644  8.84651963 -5.0540844  -2.67307812],[ 0.47303335  0.40626905 -0.25683352 -0.3636812 ],[28.80583874 10.5146603  -5.95392367 -3.33291835],[ 0.47276959  0.40160178 -0.25226229 -0.3628081 ],4.956337032999997
