runtime_sec,len_scale
9.283278465270996,[0.26089854 1.54449891]
6.820672273635864,[1.09873291 0.33338681]
7.619721174240112,[0.1542825  1.60995054]
16.779608726501465,[0.26181016 1.55072512]
16.539178371429443,[0.26209708 1.550946  ]
12.274930000305176,[0.26199843 1.54959498]
9.273083686828613,[0.26201433 1.54721647]
14.391586542129517,[0.26197608 1.55108837]
16.83658504486084,[0.26201904 1.54770255]
13.985110521316528,[0.26204104 1.54782178]
19.46942377090454,[0.2611296  1.54446336]
14.340062141418457,[0.26446174 1.5480057 ]
9.475409030914307,[0.15577449 1.61108331]
11.760440587997437,[0.26115129 1.54853195]
9.046427726745605,[0.26214665 1.54933607]
13.800633430480957,[1.09957688 0.3348974 ]
14.090369462966919,[0.26230387 1.54725781]
14.551155805587769,[0.25996773 1.54705016]
11.597710847854614,[0.26185109 1.54731335]
11.277817726135254,[0.26201564 1.54226021]
11.558139324188232,[0.15603084 1.61392599]
13.939833164215088,[0.26122311 1.5446073 ]
14.636004447937012,[0.2621494  1.54699459]
14.45801043510437,[0.26185355 1.54988897]
16.250656843185425,[0.261794   1.55096986]
14.381403684616089,[0.26193662 1.54443901]
9.007357358932495,[0.2620892  1.54698434]
8.934212446212769,[0.15673831 1.61661446]
19.847708463668823,[0.26354752 1.54964266]
9.194895505905151,[0.15699105 1.61346156]
11.591850280761719,[0.26151767 1.55027491]
19.554608583450317,[0.26215311 1.54969568]
19.539929628372192,[0.26197125 1.54773609]
22.11550259590149,[0.26124908 1.5483781 ]
7.338455438613892,[0.26449284 1.54508942]
13.843128442764282,[0.26129387 1.54723585]
14.044791460037231,[0.26200461 1.5495539 ]
21.416647911071777,[0.26189515 1.5505231 ]
11.395295143127441,[0.26208097 1.54627917]
16.614953756332397,[0.15676802 1.6164828 ]
19.32625675201416,[0.2618009  1.55094966]
11.679788589477539,[0.2620658  1.54639078]
11.870226860046387,[0.26200137 1.54762824]
16.58657932281494,[0.26121789 1.54816292]
17.08195996284485,[0.25997457 1.54531137]
13.577855110168457,[0.26387642 1.55240844]
19.985573291778564,[0.26208467 1.54604383]
11.733920335769653,[0.2629692  1.54859247]
11.603125810623169,[0.15622478 1.61398948]
16.633127450942993,[0.15564358 1.60948937]
16.53811287879944,[0.25996497 1.54704897]
14.469776153564453,[0.26201948 1.55105854]
9.220082998275757,[0.2620219  1.55113783]
16.505869388580322,[0.26103861 1.54331494]
21.079342126846313,[0.26206198 1.54779377]
11.761514663696289,[0.15704795 1.62170292]
13.854608297348022,[0.26209804 1.54684143]
13.874639749526978,[0.2619851  1.54959832]
9.004668712615967,[0.15673132 1.6198998 ]
11.829931020736694,[0.26201227 1.55121439]
13.984109878540039,[0.26149467 1.55021598]
12.07996153831482,[0.25982414 1.54722939]
10.375306129455566,[0.26200536 1.54736484]
9.718928098678589,[0.26210962 1.54686627]
12.042469501495361,[0.26187575 1.54957063]
11.717419624328613,[0.26359336 1.5496197 ]
19.19771432876587,[0.26120843 1.54473162]
9.76348352432251,[0.26119533 1.54912327]
14.387044906616211,[0.26208865 1.54630094]
11.747307062149048,[0.26210908 1.54667729]
16.343478441238403,[0.26213499 1.55120366]
19.541515827178955,[0.26205999 1.55129542]
14.417982578277588,[0.26209797 1.54946196]
16.26198935508728,[0.26364574 1.54501198]
9.397600889205933,[0.26092066 1.55453956]
13.692570924758911,[0.26119719 1.54848753]
16.476970434188843,[0.26115834 1.54852493]
6.730309724807739,[0.26472409 1.54749826]
11.760245323181152,[0.26154739 1.55021624]
14.016748189926147,[0.26027514 1.5466282 ]
13.891881942749023,[0.15755266 1.60506994]
13.866953134536743,[0.26202556 1.55126794]
11.794184684753418,[0.15624113 1.61405508]
9.732819318771362,[0.26194422 1.54983207]
11.8528470993042,[1.10221291 0.33386911]
20.365844011306763,[0.26208331 1.54759773]
12.02829909324646,[0.26262556 1.54651485]
16.419304370880127,[0.26019982 1.54673438]
12.064837455749512,[0.26208293 1.54663964]
12.148565769195557,[0.26211425 1.54697903]
11.829785823822021,[0.26113787 1.54401365]
6.994436979293823,[0.26255462 1.54913548]
14.959693670272827,[0.26211287 1.5470334 ]
14.102028369903564,[0.2620445 1.5497542]
11.945000648498535,[0.26122575 1.54474661]
11.511624336242676,[0.26210961 1.54702864]
16.8280930519104,[0.15674117 1.605193  ]
14.303102254867554,[0.262026   1.54760477]
11.566205978393555,[0.15664987 1.61825995]
14.086113929748535,[0.26212364 1.54745613]
