runtime_sec,len_scale
17.512787342071533,[0.51516749 0.83112719]
12.124423503875732,[0.25798936 1.50357509]
12.387971878051758,[0.25343499 1.50435182]
14.379857778549194,[0.25642882 1.50374267]
12.356447219848633,[0.25796226 1.50475279]
17.44055151939392,[0.25712389 1.50475381]
12.379891633987427,[0.25690245 1.50451289]
14.56102967262268,[0.25913631 1.50380902]
12.829801082611084,[0.25798277 1.50450928]
9.48646593093872,[0.25676824 1.5042866 ]
14.99134087562561,[0.25330569 1.50429676]
10.041813850402832,[0.51623002 0.83478812]
17.499290227890015,[0.25340423 1.50401592]
12.000844240188599,[0.51213257 0.84491417]
17.086766958236694,[0.25335235 1.50475193]
17.777794122695923,[0.25788688 1.5044666 ]
11.598860263824463,[0.52032215 0.82704352]
12.234277963638306,[0.51520635 0.83703605]
20.217833757400513,[0.2692878  1.50469118]
16.65777087211609,[0.51223193 0.84467817]
9.617294073104858,[0.25340677 1.50460137]
20.3448269367218,[0.25790758 1.50432632]
9.945699691772461,[0.25793745 1.50472135]
9.947960615158081,[0.51459642 0.83867312]
15.338817119598389,[0.25296311 1.50373275]
12.432816982269287,[0.25737085 1.50475801]
15.07788634300232,[0.25296648 1.50375236]
17.252814292907715,[0.25351541 1.50446956]
7.796903610229492,[0.25332491 1.50426082]
12.624382019042969,[0.25340849 1.50475284]
16.92042851448059,[0.25649539 1.50359681]
20.44901180267334,[0.25641186 1.50369443]
12.624738931655884,[0.25338259 1.50460406]
14.420064926147461,[0.25802321 1.5041385 ]
12.279229164123535,[0.25676795 1.50471538]
9.926018953323364,[0.25642452 1.50359179]
9.915695667266846,[0.25792094 1.50475772]
17.862982749938965,[0.2533015  1.50446377]
12.448443412780762,[0.25357604 1.50444611]
14.368194103240967,[0.2579327  1.50412822]
16.60750460624695,[0.25322351 1.50423159]
13.280358791351318,[0.25773265 1.5045908 ]
16.400814056396484,[0.25779131 1.50436434]
12.056747436523438,[0.25359454 1.50452536]
19.86898374557495,[0.25324431 1.50424089]
9.565980672836304,[0.25338138 1.50416132]
22.377725839614868,[0.25385092 1.50407635]
13.923870086669922,[0.5177822  0.83348083]
17.128851890563965,[0.51121606 0.84080719]
17.32770848274231,[0.25380319 1.50271022]
14.881461381912231,[0.25897822 1.50401887]
9.713373899459839,[0.25335537 1.50431116]
14.689978837966919,[0.2538263  1.50398507]
17.703490257263184,[0.25343018 1.50410003]
20.261051416397095,[0.25755237 1.50456418]
12.408576250076294,[0.25327996 1.50463809]
19.637880086898804,[0.25651124 1.50407508]
16.564291954040527,[0.25718018 1.50439175]
1806.678188085556,[0.2697149  1.50434946]
12.14518117904663,[0.25334007 1.50453603]
14.766307830810547,[0.25556359 1.5044509 ]
14.292249917984009,[0.25751161 1.50443211]
16.480944633483887,[0.25877333 1.50330547]
12.741381406784058,[0.25329779 1.50413445]
12.4123215675354,[0.25326904 1.50449419]
9.849811553955078,[0.25756678 1.50467825]
12.396058082580566,[0.25355062 1.50460797]
14.535403490066528,[0.51551047 0.83588867]
14.683482646942139,[0.25640308 1.50359967]
12.300376176834106,[0.2535407  1.50447936]
24.105913639068604,[0.25646574 1.50355566]
19.4939284324646,[0.25205784 1.50401091]
20.639110803604126,[0.25350273 1.50465993]
9.987500429153442,[0.25791218 1.50460773]
15.740976095199585,[0.51243792 0.83712286]
12.033704280853271,[0.25653399 1.50358686]
12.942729949951172,[0.25795024 1.50463184]
10.061528205871582,[0.25556267 1.50471311]
7.944174766540527,[0.25746172 1.50443548]
10.19460654258728,[0.25351648 1.50448707]
16.9408757686615,[0.25300401 1.50342427]
14.756086826324463,[0.25563693 1.50436304]
14.62007999420166,[0.25675157 1.50471332]
12.588952541351318,[0.25608394 1.5045129 ]
15.807585000991821,[0.25758558 1.50446468]
7.93861722946167,[0.25328481 1.50458787]
14.477227687835693,[0.25356819 1.50278487]
10.355713605880737,[0.25357461 1.50440329]
20.261918544769287,[0.25335836 1.50418588]
14.576683282852173,[0.25653499 1.50363532]
9.396769285202026,[0.25347574 1.5044917 ]
9.624271392822266,[0.25750671 1.50406308]
20.435265064239502,[0.25789451 1.50449558]
9.709839582443237,[0.25381618 1.50257119]
14.72454833984375,[0.25350303 1.50442556]
12.278400659561157,[0.25788373 1.50466516]
12.970765829086304,[0.25793821 1.50433443]
12.723073482513428,[0.25352833 1.50458772]
22.546181678771973,[0.25338907 1.50458388]
13.27766466140747,[0.25679458 1.50339926]
