runtime_sec,len_scale
17.203218936920166,[0.25789565 1.5045153 ]
12.734634399414062,[0.25346527 1.50462144]
16.943711042404175,[0.25338534 1.5045297 ]
9.40163803100586,[0.25346622 1.50416008]
16.4741153717041,[0.25349361 1.50268905]
20.83540916442871,[0.25555494 1.50459932]
17.063781261444092,[0.51898899 0.82429259]
17.379122018814087,[0.25794999 1.50475939]
36.11755609512329,[0.25336783 1.50449346]
9.33539342880249,[0.25325709 1.50471917]
10.229450225830078,[0.25327538 1.50417267]
16.393787384033203,[0.2579158  1.50441263]
17.751365184783936,[0.25297197 1.50379145]
16.830498695373535,[0.25306558 1.50465936]
21.240665912628174,[0.25359155 1.50444884]
17.771206855773926,[0.25780981 1.50460784]
16.597639799118042,[0.51681786 0.83543518]
16.38983654975891,[0.25639183 1.50364187]
20.880383014678955,[0.25346276 1.50460881]
20.984504461288452,[0.25795192 1.50473996]
21.004112482070923,[0.2568542  1.50456253]
16.76395344734192,[0.25335382 1.50429622]
16.924073457717896,[0.25665351 1.503672  ]
17.406389236450195,[0.25788019 1.50471611]
19.968612670898438,[0.25381045 1.50254516]
13.495745182037354,[0.25556535 1.50452313]
14.50007963180542,[0.2532193  1.50453286]
16.959717750549316,[0.25796908 1.50440282]
16.231279611587524,[0.25376311 1.50268299]
20.261215925216675,[0.25652265 1.50387093]
21.070356607437134,[0.25296728 1.5037571 ]
20.776524305343628,[0.25381115 1.50440355]
9.43377947807312,[0.25788304 1.50435741]
13.431242227554321,[0.25306655 1.5038785 ]
20.496687173843384,[0.25323098 1.50455964]
13.137607097625732,[0.25795289 1.50452713]
17.88126540184021,[0.25334641 1.50431642]
20.11647891998291,[0.25319658 1.50465432]
12.565086841583252,[0.25356029 1.50432331]
24.217796802520752,[0.25352373 1.50433135]
13.18212080001831,[0.25332599 1.50431855]
14.03915548324585,[0.25325177 1.50427664]
12.573201417922974,[0.51554742 0.83248261]
17.15666675567627,[0.25883659 1.50371242]
12.865076541900635,[0.25762473 1.50471413]
13.211363077163696,[0.25334809 1.50296773]
9.94185733795166,[0.25337507 1.50456519]
14.24790906906128,[0.25461196 1.50347571]
18.347871780395508,[0.25330732 1.50472343]
10.048214197158813,[0.25329004 1.50440854]
13.437579870223999,[0.25643489 1.50297132]
16.998843669891357,[0.25745719 1.50467609]
21.011602878570557,[0.25799059 1.50463208]
14.778466701507568,[0.25680122 1.50434034]
21.30678963661194,[0.25756667 1.50436648]
13.33782958984375,[0.25300976 1.50473432]
13.242793798446655,[0.25193772 1.50403115]
23.84742045402527,[0.25358646 1.50381373]
13.144572973251343,[0.25786173 1.50463458]
16.814098358154297,[0.25349478 1.50449656]
17.13720417022705,[0.25790294 1.50468849]
13.336730480194092,[0.25339242 1.50467381]
13.3876953125,[0.25359501 1.50449498]
20.9482319355011,[0.25310964 1.50449486]
17.075602769851685,[0.25359466 1.50446359]
20.18766760826111,[0.25737499 1.504266  ]
13.514003276824951,[0.25887775 1.50335779]
21.214638233184814,[0.2530573  1.50381004]
16.453587532043457,[0.25340246 1.50445048]
9.28350019454956,[0.25463658 1.50348525]
18.268342971801758,[0.25726977 1.50453361]
9.550180196762085,[0.51680509 0.83668905]
13.035492658615112,[0.51817333 0.82838925]
13.36011791229248,[0.25300886 1.50337127]
17.108328819274902,[0.25327322 1.50441986]
10.2797212600708,[0.25317335 1.50451919]
16.22210717201233,[0.5149929  0.84184153]
13.30070161819458,[0.51772813 0.83878179]
16.332940101623535,[0.51155232 0.84202386]
17.536882638931274,[0.25673118 1.50377459]
13.713740348815918,[0.25778578 1.50434257]
13.720743656158447,[0.25332775 1.50447999]
16.845571756362915,[0.25343863 1.5045325 ]
13.784990310668945,[0.25663133 1.50436213]
13.47981882095337,[0.25382184 1.50280537]
13.14602541923523,[0.25323586 1.50471262]
9.55417799949646,[0.25341428 1.50436207]
20.18536925315857,[0.2536051  1.50446332]
13.80566120147705,[0.26906518 1.50393531]
20.92608666419983,[0.25329509 1.50392469]
16.5738685131073,[0.25338221 1.50456162]
13.472968816757202,[0.25335629 1.50405667]
13.793886184692383,[0.2535786  1.50461193]
13.760901689529419,[0.25796593 1.5047591 ]
13.45411205291748,[0.25650887 1.50364663]
16.632725477218628,[0.25357252 1.50465072]
16.17942237854004,[0.51525792 0.82932269]
16.09838557243347,[0.25631838 1.5044172 ]
16.593933582305908,[0.25560466 1.50465693]
17.215569496154785,[0.25781552 1.50435996]
