hyperparameter,loss_score,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,runtime_seconds
[0.10526341 0.12948098],20.277798504396458,0.48348348348348347,0.6696696696696697,0.9369369369369369,0.27627627627627627,0.3663663663663664,0.6336336336336337,"[ 0.32118429 -0.11026143 -0.12977962 -5.71841427  0.16451457  2.29498076
 -3.05679011  1.83462651 -2.05529888  1.76716555 -0.56411661 -1.3213229 ]","[-0.05584852  1.71555827  0.58015712  0.97757706  1.79999999  0.45223569
  0.32627178  1.49980996  0.463205   -0.51868772  1.6103743   0.59376719]","[ 1.11201306  0.07790007 -1.38851405 -2.76535044  0.01399239  1.48529262
 -2.94915978  1.37652036 -1.78427565  1.24638008 -1.37322969 -0.84874102]","[-0.04928902  1.73451568  0.45774794  0.98330716  1.79954487  0.45494826
  0.32172367  1.48733913  0.4713782  -0.52565872  1.57372979  0.61200717]",88.99927830696106
[0.11567036 0.1381034 ],17.290799740368932,0.4881656804733728,0.6982248520710059,0.9615384615384616,0.3254437869822485,0.4437869822485207,0.7071005917159763,"[-3.24322123  0.90704841 -1.13478518 -3.76756386  1.09593423  0.47721161
  5.02290121 -0.2801581   0.14516072 -0.20554481  0.46650138 -0.63596466]","[-0.44712849  1.42429759  0.41829842 -0.32824196  1.77529975  0.26862684
  0.52259447  1.58437664  0.74999876  0.18466091  1.45332798  0.53767873]","[-3.13392966  1.06458747 -0.74864732 -4.24361737  1.48393363  1.20873319
  0.47341375 -0.04063449  0.01484071 -1.99265112  0.93161539 -3.10893838]","[-0.44810645  1.42530385  0.42168572 -0.34151875  1.78122413  0.27503842
  0.50763284  1.59915432  0.70946571  0.13933495  1.45669706  0.37951431]",82.36888360977173
[0.03481335 0.23377796],16.9367542546501,0.47875354107648727,0.6628895184135978,0.9376770538243626,0.8271954674220963,0.8951841359773371,0.9858356940509915,"[ 3.172985   -1.27683927 -2.26029587 -1.041475    0.12332304 -0.96780618
  2.18566873 -2.24253333 -1.98450414  0.48827232  0.3339952   0.34441976]","[-0.14977112  1.66076622  0.27793305  0.10591797  1.4746594   0.49959361
 -0.2997255   1.68635022  0.25345338  0.20672289  1.52029702  0.74999896]","[ 2.40730196 -0.25890298 -1.78119586 -0.97186282 -0.24488362 -1.14582969
  1.95061008  0.19896201 -0.84907864 -0.1871432  -0.11416411 -0.09456691]","[-0.14756524  1.6664268   0.27398783  0.10782025  1.40000246  0.46888412
 -0.29039158  1.70681516  0.25885814  0.17936287  1.4000037   0.58322717]",89.4925229549408
[0.14145557 0.10472012],29.709056666661866,0.47633136094674555,0.6863905325443787,0.9467455621301775,0.40236686390532544,0.5946745562130178,0.9171597633136095,"[ 0.67554493  1.27855209  1.40812011  3.20896308 -0.60471714 -7.70059166
 -0.75583953  1.92996616  0.5247081   0.16820472  0.11841069  0.43450274]","[ 0.42293942  1.69721085  0.71464357 -0.01015239  1.55259088  0.25000005
  0.43583866  1.69644478  0.38418292  0.09664648  1.79999993  0.27787201]","[ 3.49675499  2.48486698  0.43728108  4.69443656 -0.30545679 -5.0751504
 -2.64269088  3.09688256 -0.4708802   0.79780948  0.20491121  0.75370144]","[ 0.43425295  1.72111707  0.74928148 -0.00415462  1.57343851  0.25000036
  0.40527945  1.70751308  0.36309387  0.10607207  1.76114664  0.29276321]",83.65013003349304
[0.05707181 0.23562903],20.004498940591258,0.5044776119402985,0.6865671641791045,0.9402985074626866,0.45671641791044776,0.6119402985074627,0.8597014925373134,"[ 2.23169647 -0.43636632 -1.78577135  2.16018658  0.08036315  1.50707769
  2.68602658  0.6046658   0.22375824  0.14057677  1.28388957 -0.7249266 ]","[ 0.59118945  1.75323387  0.42017464  0.27294988  1.79999999  0.54048834
  0.25351872  1.79616939  0.74999931 -0.49459766  1.54554514  0.52823056]","[ 2.19123712  0.30727381 -1.2062266   1.95317974  0.0742567   1.71349961
  0.316576    2.84535992  0.07588257  1.0282667   1.51632686 -1.476857  ]","[ 0.59255654  1.75738219  0.42378072  0.32817393  1.79999944  0.64948272
  0.23100251  1.79999993  0.69930538 -0.45292182  1.55105151  0.49364212]",87.22492742538452
[0.17847251 0.0836908 ],17.095824621094767,0.4750733137829912,0.6686217008797654,0.9560117302052786,0.1378299120234604,0.20234604105571846,0.36070381231671556,"[-17.11082113   1.84189376  -1.88406917  -4.94642977  -0.13635128
  -0.81075001   0.11846649  -0.13721617   0.47209122  -0.15340339
  -1.10950296  -0.95730425]","[ 0.38446695  1.48925082  0.36751057  0.24479402  1.46711204  0.36218612
 -0.10179342  1.4261718   0.63193703  0.02404118  1.49417746  0.25045374]","[-15.24015106   0.78018373  -1.24353918  -7.69562186   0.06903772
  -2.39194024   2.35105537  -0.98899844  -1.00993238  -0.12139441
  -0.70817624  -0.74835378]","[ 0.39120805  1.48395019  0.37241808  0.22060667  1.470927    0.33235898
 -0.06524265  1.40000001  0.37459697  0.02373394  1.40000362  0.26771443]",86.00828886032104
[0.09599473 0.15703428],28.92822405461977,0.5233918128654971,0.7192982456140351,0.956140350877193,0.5233918128654971,0.7134502923976608,0.9590643274853801,"[ 0.17070612  0.57946969 -0.23806002  0.48335219 -1.24372071 -0.27605357
  0.34737344 -1.00519225  0.51513111 -2.47606709  1.53824515  1.27357806]","[ 0.63848194  1.70892136  0.63471689  0.41730471  1.46169627  0.34922692
  0.10471456  1.42774262  0.35763018 -0.37362963  1.8         0.4083719 ]","[ 0.1693318   0.59390807 -0.1416015   1.8393961  -2.722221    1.20252436
  0.18283541 -0.29165461  0.65236447  0.38484029 -0.21719252 -1.13147552]","[ 0.63847466  1.70924474  0.63767695  0.44263309  1.43920874  0.37156105
  0.10207485  1.40568915  0.3733868  -0.3111394   1.74714458  0.34042344]",68.72062063217163
[0.05103654 0.25352451],14.758091218242026,0.4583333333333333,0.6815476190476191,0.9345238095238095,0.19047619047619047,0.26785714285714285,0.46130952380952384,"[ 3.21981491e+00  1.73948768e-02 -2.33746576e-01 -5.76755980e+00
 -2.16028285e-01  6.09509042e-01 -2.48148548e+00  4.85063192e-01
  3.72864381e-01  1.78468271e+00  1.05806055e-03  9.78225532e-01]","[ 0.5916477   1.77728693  0.72485302 -0.7078727   1.72472683  0.4744001
 -0.9319912   1.76636102  0.69069689  0.64223799  1.54385965  0.67880655]","[35.73196293  0.37452796  0.18316431 -3.4443467   0.96250688  0.86153024
 -2.09655631  0.06545725  0.54205337  1.49298328 -0.70451886  0.63994097]","[ 0.61759048  1.8         0.74999473 -0.72878178  1.75772745  0.49631712
 -0.93372082  1.74843399  0.71094043  0.64988229  1.49551826  0.64606301]",75.8229386806488
[0.03510341 0.2919422 ],16.23688514930004,0.4925373134328358,0.6746268656716418,0.9492537313432836,0.8,0.8925373134328358,0.991044776119403,"[-1.89379612 -0.92784919  0.92035436 -3.31238667 -0.02239853 -3.41192441
 -0.12210389  0.14484051 -1.357576   -4.9987108  -4.31840069 -1.14555189]","[-0.41428865  1.53006675  0.44062533  0.52254718  1.5247393   0.41270476
  0.33104974  1.50117353  0.37448979  0.09372054  1.61197336  0.25308501]","[-0.7209848   0.39977599  0.09831646 -4.56353427  0.14911628 -4.55543192
  0.1603394   0.11819932 -0.81169812 -6.13890883 -2.88656616 -2.79832482]","[-0.40548447  1.54054258  0.4302648   0.49372657  1.52758766  0.38997246
  0.33924466  1.5019349   0.37704846  0.08727019  1.61136486  0.25      ]",81.52633953094482
[0.00760265 0.3036865 ],17.378494830881994,0.4766081871345029,0.6666666666666666,0.9590643274853801,0.8304093567251462,0.8508771929824561,0.9269005847953217,"[ 6.31537803  0.88331101  0.03529916 -2.5971656  -0.28593556  0.73894651
 -2.88343887 -1.73529092 -4.45107494  0.45130869  0.36756412 -7.31191564]","[ 0.30952547  1.45520009  0.74999895 -0.10717836  1.57700245  0.74999999
 -0.99999999  1.48828867  0.5628461   0.99999998  1.54235412  0.60195966]","[ 0.4772172  -0.02862887 -0.016548   -1.86271879  0.32417746  0.74112169
 -0.48082525 -0.92988012 -1.36114122  0.07027931 -0.35870213 -4.51108385]","[ 0.30780839  1.42021229  0.73295043 -0.11961808  1.76028757  0.74995092
 -0.99999998  1.49068106  0.57477528  0.9999991   1.5204211   0.60288461]",84.86628937721252
