hyperparameter,loss_score,upper_bounds,lower_bounds,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,cpu_runtime,wall_runtime
[0.16962504 0.51723627],0.19605117545515877,0,0,0.4166666666666667,0.625,0.9166666666666666,0.9166666666666666,0.9583333333333334,1.0,"[-2.55559681  0.14543187  1.85529984  0.23901299  0.19637003 -0.51320557
 -8.10424573 -0.57937801  0.91591108 -1.95335321 -0.18927233 -1.33218537]","[-0.36463739  1.79994386  0.42397998 -0.31136079  1.57766342  0.45984316
 -0.96591172  1.40022693  0.74999915  0.09556522  1.53327829  0.28421396]","[ 0.25681012 -0.03124991  0.02730749  1.07725138 -0.8291532  -0.8831087
 -0.14631911 -0.38706372  0.25607132 -0.38213928 -0.08237767 -1.02036912]","[-0.26920631  1.73410261  0.36370058 -0.22192808  1.45799733  0.25137007
 -0.59930849  1.4         0.49037091  0.09207944  1.56097745  0.32644141]",3.454529762,3.607014107008581
[0.37490612 1.09888712],0.17024913649060566,1,1,0.3333333333333333,0.47619047619047616,1.0,0.5238095238095238,0.6666666666666666,1.0,"[-2.26987164  0.85147076 -1.51168079  1.45707942 -0.22454926 -0.70320629
 -4.70175952 -2.07596314 -0.48111859  2.31474452 -2.88390693 -4.71766078]","[ 0.1604749   1.48190201  0.39122076 -0.09282142  1.55466315  0.34431284
  0.14122694  1.60656712  0.25005708 -0.17178322  1.49724818  0.25000008]","[-0.19783199 -0.06013726  0.0631985   0.34681197 -0.50930627 -0.51496681
  0.24046537  0.00748826  0.73962323  2.14176993 -0.74176713 -0.60240223]","[ 0.19779174  1.40974795  0.54261829 -0.12164879  1.43667839  0.40439632
  0.34953161  1.7897401   0.69028369 -0.16945725  1.40000337  0.25000008]",3.8131461969999947,3.7700549629953457
[0.45354413 0.9196141 ],0.17055127452580315,2,2,0.3333333333333333,0.5238095238095238,0.9523809523809523,0.6666666666666666,0.7619047619047619,0.9523809523809523,"[ 5.17488413 -0.38257814  0.4737547   1.2763128   0.38942211 -0.57568219
 -0.25398875  0.32859799 -0.33447946  4.6921999   0.58543052 -1.48700293]","[ 0.3855116   1.45774143  0.74996211 -0.3422064   1.6725201   0.30038922
  0.1236093   1.65282946  0.34248143 -0.03509661  1.58536306  0.25000002]","[ 0.95454906 -0.37906423  0.42401861 -0.09987388  0.85423411  0.44388973
  0.73682442 -0.57274107  0.78359663  2.40741731  1.1165721   0.07816703]","[ 0.35498414  1.400005    0.70128395 -0.41645914  1.72663734  0.37963202
  0.20661421  1.40194807  0.72888609 -0.04369765  1.79994979  0.74724135]",4.170735814999993,4.058667241013609
[0.06831918 0.70376152],0.16473385100141286,3,3,0.5217391304347826,0.6521739130434783,0.9130434782608695,1.0,1.0,1.0,"[ 0.92104592 -1.05665143  0.07233281  1.02275824  0.64671584  1.21167211
  0.82096575 -0.11525152  0.73555672  8.19280724 -2.38650898 -0.97915919]","[ 0.08797418  1.43611396  0.74999997  0.51790494  1.67164423  0.4679723
  0.56808934  1.40000021  0.35568887 -0.1919118   1.62845097  0.25000751]","[-0.01135597  0.00269192  0.1103978   0.19125649 -0.62060977  0.82681741
 -0.53744681  0.67092186 -0.11143283  1.37727371  0.11262124 -1.38096434]","[ 0.06697906  1.79005498  0.74998966  0.65130451  1.40002381  0.53371577
  0.26847704  1.63235113  0.29031546 -0.10602728  1.79999443  0.25044019]",3.788746197000009,3.762432104005711
[0.36830477 0.4518272 ],0.1646989489614613,4,4,0.5384615384615384,0.6923076923076923,0.9615384615384616,0.6923076923076923,0.8076923076923077,1.0,"[-0.88946894  0.19128351 -0.16191602  0.76676247  0.24506535  0.80453306
 -1.53943782  0.13634808 -0.18969817  0.85372111 -1.54085336  0.54422319]","[0.04475339 1.58658483 0.25170477 0.28965083 1.57870257 0.41174776
 0.16954749 1.44036601 0.25000001 0.23531859 1.41348475 0.74655482]","[ 0.19213681  0.78582244 -1.51769311  0.12715302 -0.17349088  0.4070511
  0.30608033 -0.11471658  0.2833797  -0.14005843 -0.99929828 -0.67434014]","[0.05899204 1.64978974 0.25       0.24176341 1.50320946 0.40887823
 0.27193049 1.40000012 0.3864772  0.08368569 1.40000006 0.33643604]",3.8229783360000056,3.748667915991973
[0.07573139 0.88056277],0.19805346203336066,5,5,0.3103448275862069,0.5517241379310345,1.0,0.9655172413793104,0.9655172413793104,1.0,"[-1.09917022  0.4808369   1.18383274 -1.65936006 -0.05634777 -0.94470559
 -0.97975914 -0.24660133 -1.71053106 -1.00938496 -1.46788589 -1.00038152]","[-0.59193339  1.62205109  0.54191127  0.06365635  1.40000031  0.34548254
  0.33850164  1.58473465  0.41417552  0.58100406  1.49144281  0.36305607]","[ 1.17859791 -0.35804859 -0.21562591 -1.19481856 -0.09012026 -0.71420565
  0.37823742  0.25741246  0.27147436 -3.35173271 -1.40101645 -0.5680752 ]","[-0.43856457  1.55487319  0.44411844  0.03316682  1.40064557  0.25318956
  0.62602358  1.68451679  0.74699527  0.36733198  1.43289214  0.25003262]",3.858422719999993,3.8774362429976463
[0.0776665  1.20939938],0.15017208689323958,6,6,0.42857142857142855,0.6428571428571429,0.8928571428571429,0.9642857142857143,1.0,1.0,"[ 0.91438306 -0.01842094 -0.39291557  0.54113526  1.04988054 -0.70117664
  1.92515936  1.37968561 -1.19712678  0.02119966 -0.35028487 -0.07936726]","[-0.16900787  1.68024907  0.44200142  0.09613519  1.7999887   0.40718178
 -0.14768486  1.52015801  0.25       -0.15560887  1.41101028  0.25000077]","[ 0.43716101  0.35617006 -0.24415892 -0.04395338  0.95585857  0.49092278
  0.01129375  0.09113856  1.06379073  0.39074054 -0.08911815 -0.01119241]","[-0.16511466  1.79999187  0.41926478  0.06299726  1.75182398  0.74882603
 -0.18820957  1.47948528  0.74269581 -0.09750666  1.40710047  0.27346299]",4.061135927999999,3.8884827939909883
[0.65985298 1.49708415],0.23657276130998978,7,7,0.4583333333333333,0.625,1.0,0.4166666666666667,0.5416666666666666,0.9583333333333334,"[ 0.4955431  -0.17716283 -0.00895423 -4.52752241  0.58284156  0.75455211
  0.25348417  1.18888266  0.44830004 -0.81578583  1.34664804 -0.23385   ]","[ 0.31806019  1.40005504  0.63670152 -0.48825439  1.75872643  0.74999585
 -0.42791652  1.50689264  0.42154609 -0.05865541  1.76860242  0.25000005]","[-0.3771546  -0.80658147 -1.17614609 -5.77123716  0.1959445   0.82553574
 -3.31643803  0.69800107  1.24621099  0.78214439  0.59243556 -0.19660643]","[ 0.27044066  1.41987324  0.51315757 -0.42970382  1.59960065  0.74999696
 -0.67471437  1.53850745  0.74967112 -0.01621808  1.57008324  0.25      ]",3.230526690000005,3.572423125995556
[0.0265981  1.54976502],0.15029750089810165,8,8,0.5714285714285714,0.8928571428571429,1.0,1.0,1.0,1.0,"[ 2.27020818 -1.71407083 -2.21698368 -0.91208812  0.28275044  0.51239614
 -0.02656857  0.59603311 -0.0957717  -0.11936568  1.0794672  -0.27699811]","[-0.11311942  1.59218307  0.36384501 -0.54947506  1.67648814  0.40354151
  0.02850551  1.76171942  0.25        0.05086656  1.76642898  0.34307694]","[ 1.74698309 -1.26258803 -0.98167113  0.21246694 -0.60574863  0.31441956
  0.17115007  0.71446157  0.3171883   0.64602415  1.00084586  0.71357544]","[-0.0390542   1.40419855  0.2510737  -0.36764879  1.41747255  0.43428096
  0.08870735  1.79866816  0.36350186  0.36138536  1.76594699  0.73960603]",3.747690017999986,3.744770435994724
[0.57562019 0.36933293],0.1532723385162092,9,9,0.2962962962962963,0.4444444444444444,0.8888888888888888,0.48148148148148145,0.7037037037037037,0.9259259259259259,"[ 0.23554194 -0.42080621  0.16396063  0.03027261 -0.18930868 -0.08683138
  0.61598821  0.10959092  0.33583522  0.17218306 -0.3007696   0.07909886]","[ 0.49174927  1.56469052  0.74238621 -0.79961914  1.40774938  0.58751746
  0.5597124   1.52328128  0.52069295  0.4009206   1.48911211  0.39095022]","[-1.16041027 -0.52742348 -1.40976016  1.36874774 -0.25692286 -2.80833117
 -0.35809261  0.73847388 -1.84857866 -0.26874148  1.31421044 -0.02804925]","[ 0.3497722   1.57655299  0.4902795  -0.70300794  1.40004109  0.42322636
  0.40078139  1.55109801  0.31731609  0.34363801  1.68654744  0.37432884]",3.7961859030000085,3.734360624002875
[0.02489915 1.01751921],0.16053560086974067,10,10,0.52,0.6,0.96,1.0,1.0,1.0,"[-0.72970651 -0.14268669  0.4111579   1.40064854  1.12471231 -0.71270755
 -1.04276299 -3.6043985  -1.51218934  0.62653657  0.3752199  -0.54330181]","[-0.49444288  1.51989669  0.70831125  0.12926182  1.73020162  0.26843543
  0.43416631  1.60807347  0.27945316  0.23845341  1.69699866  0.25039029]","[ 0.16693667 -0.44207294  0.43376251  0.11737901 -0.3597643  -0.7361421
 -0.23362284 -0.79080609 -0.19428896  0.20629469 -1.17529135  0.62033376]","[-0.28856271  1.40000014  0.71982154  0.10825852  1.50284514  0.25
  0.37843813  1.4         0.25000003  0.54932229  1.40016282  0.73700141]",3.540794606999981,3.5794720310077537
[0.28652085 1.35238541],0.15525068559868357,11,11,0.6538461538461539,0.8846153846153846,1.0,0.8846153846153846,0.9615384615384616,1.0,"[-0.58575388  0.32564442  0.70739075  0.34611186 -1.6229983   0.13193438
 -1.73856628 -1.04774261 -2.09223584  0.02982953 -0.88411046 -0.26317001]","[-0.24075047  1.46721552  0.33909398  0.42030103  1.62994681  0.30084774
  0.27964048  1.66224282  0.36520556  0.10234806  1.40000088  0.25002647]","[-0.18484604  0.40682198  0.2917353  -0.073337    0.15834405 -0.07710786
 -1.88108388 -0.20988156 -0.60259304  0.09449874 -1.17332732  1.47328074]","[-0.24566749  1.50094354  0.35509425  0.4039274   1.67774641  0.29297289
  0.1944262   1.67530568  0.25039765  0.12148781  1.40024797  0.74663127]",4.174808460999998,4.085813016004977
[0.10615216 1.1523309 ],0.1583177476456181,12,12,0.76,0.8,1.0,0.96,1.0,1.0,"[-0.1673716  -0.4123776  -0.08401157  0.15073772 -0.17904246  0.0261089
 -0.19801112  0.73944179 -0.54828619 -1.29387839 -1.54787592 -0.34962487]","[ 0.39071929  1.75739786  0.48809291  0.36099893  1.40000145  0.55538476
 -0.07867072  1.79987762  0.36172247  0.21060136  1.61041234  0.27280729]","[-0.3354237  -0.2537061  -0.32473223 -0.07068108 -0.15271633  0.07067656
 -0.1491688   0.62167112 -0.55496512 -1.48208425 -0.81727562 -0.32282612]","[ 0.29975651  1.70611038  0.39971916  0.22384841  1.40003849  0.57227664
 -0.14463705  1.79999611  0.36051515  0.0747071   1.53101106  0.25000027]",3.67130621900003,3.6940969209972536
[0.41042654 0.65086101],0.16124458484614554,13,13,0.5833333333333334,0.6666666666666666,0.9583333333333334,0.5833333333333334,0.75,0.8333333333333334,"[-2.82799393  0.20408852  0.3497919   1.58023182  0.56699928  0.35302513
 -2.19697559 -0.96244309 -0.48835397 -0.17142864 -1.40981825 -0.47045801]","[-0.17679891  1.57764359  0.74999996  0.92280989  1.75300121  0.74997613
 -0.03927667  1.40652158  0.25       -0.99999519  1.66465275  0.48582741]","[-1.49410734  0.63902497  0.32519122 -0.24276202  3.42752773 -0.34893633
 -0.47144813 -0.76691872 -0.10095854 -0.02399054 -1.89438709  0.32256245]","[-0.17602832  1.7577561   0.74999801  0.75316818  1.79999995  0.55943617
 -0.05297048  1.51316439  0.41179197 -0.99999996  1.5771452   0.51077203]",3.340993843000035,3.5797016190044815
[0.59609553 0.87784433],0.16134054368623713,14,14,0.4166666666666667,0.8333333333333334,0.9583333333333334,0.3333333333333333,0.5,0.9166666666666666,"[-0.11868474  0.50892018  0.03184707 -3.48900463  0.49128162  0.33611159
  0.6361414  -0.54407966  0.48239094 -2.27958381  0.49824217 -3.83961928]","[-0.21636898  1.74886504  0.5475992  -0.74591578  1.70823916  0.74999991
  0.23236596  1.40532145  0.74999992  0.44301767  1.47875282  0.35916833]","[ 0.56313342  0.25753955 -1.03083284 -3.08766242  0.38656677  0.42655733
 -0.93630562 -0.36137908 -0.18904308 -1.32180209 -0.20171181 -1.82227768]","[-0.19012884  1.79741928  0.44706755 -0.75645053  1.782345    0.74999996
  0.11979608  1.50125955  0.44739658  0.51942429  1.4         0.46318709]",3.7452200380000136,3.7107228500099154
[0.2564219  0.76133912],0.15832897104917742,15,15,0.44,0.68,0.92,0.84,0.88,1.0,"[ 0.28767611  0.08707444 -0.40789412 -0.07740442 -0.87002389 -0.31446647
  0.55051482 -0.02048066 -0.75176922 -2.35698332  0.45088391 -3.09183402]","[-0.47709944  1.78368945  0.66210576  0.17173678  1.52319824  0.55880778
 -0.04839325  1.73182136  0.25949274  0.37624361  1.50902982  0.3164575 ]","[-1.24898756  0.0556199   0.05347699 -2.29751961 -1.11037864 -1.15753157
 -0.42225949 -1.48514269 -0.32118848 -3.00585504  1.24111379 -0.89782832]","[-0.55951946  1.78563625  0.74998245  0.09297528  1.59004769  0.25000007
 -0.10918245  1.40001759  0.44984314  0.28524988  1.55135258  0.27510301]",3.6253923920000375,3.6280128929938655
[0.19615576 0.82151929],0.15331873991851694,16,16,0.5555555555555556,0.7037037037037037,0.9259259259259259,0.7777777777777778,0.8888888888888888,1.0,"[ 0.32422068  0.68975325 -0.20829159  0.09717014 -0.9137429  -0.12098343
  0.08632908  0.65492291  0.02196211 -0.21234242  0.28104714  0.97945193]","[-0.25475959  1.56300219  0.59094422 -0.39714676  1.58910862  0.50391613
  0.30550277  1.52875488  0.48564988 -0.21190859  1.8         0.71758702]","[ 0.23137033  0.59332532 -0.34577493 -0.41359197  0.66686947  0.7809112
 -0.11567906  0.34086421 -0.19439622 -0.12501561  0.3740248   1.11898295]","[-0.2407477   1.59542832  0.53881596 -0.58795974  1.7994316   0.72599372
  0.26241555  1.54634212  0.41696485 -0.21271469  1.79999444  0.62105074]",4.08322062000002,4.066904553008499
[0.09965044 0.8127279 ],0.14424632691748815,17,17,0.6129032258064516,0.7419354838709677,0.9354838709677419,0.967741935483871,1.0,1.0,"[ 1.17872024  0.4490887   0.7486603  -3.56276323 -0.41308347 -3.29319623
  0.56154021  0.96852765 -0.00482001 -2.95307114 -0.3933717  -1.00294166]","[0.28873371 1.77562413 0.3855153  0.07975843 1.40002411 0.32789617
 0.03625144 1.79999992 0.25011808 0.26013964 1.40000012 0.25000022]","[ 0.34913783  0.00945903  0.27090194 -0.6970925  -0.47538919 -0.12857262
  0.33565156  0.60837116  1.15400782 -0.7655477  -0.08942505 -0.16897564]","[0.30451914 1.76012484 0.43668793 0.06051938 1.40065641 0.65550188
 0.09637567 1.71435618 0.7498184  0.23058999 1.40000735 0.25002385]",4.152773624999952,4.304329253005562
[0.01483365 0.50534277],0.19484645931002714,18,18,0.5483870967741935,0.6774193548387096,1.0,1.0,1.0,1.0,"[ 0.27784612 -0.50664628  0.16087319  0.15135264 -0.76670949  0.07902849
 -0.33682388  0.11312148 -1.09691708 -0.53675903 -0.793565   -2.01173325]","[ 0.35734006  1.47114471  0.27254411 -0.04149502  1.40000577  0.74992675
  0.26780382  1.79999614  0.36906708  0.14983066  1.40000001  0.36102155]","[ 0.00640351 -0.23144617  1.16696929  1.32235083  0.5705657  -1.1253585
  0.47842598  0.12501893  0.75335127  0.07241065  0.16490283  0.20175085]","[0.3541207  1.40007662 0.74708717 0.18071976 1.76076886 0.25068119
 0.56585273 1.79946809 0.66985649 0.24464939 1.65767932 0.74991003]",3.522754955000039,3.6495843370066723
[0.39946005 0.40422049],0.1464821335762095,19,19,0.26666666666666666,0.5333333333333333,0.9666666666666667,0.6333333333333333,0.7333333333333333,1.0,"[ 0.76030886  0.14603907  0.58418678 -2.26432116  0.03615127 -1.58810337
  0.33889168 -1.00796672 -0.33029582 -8.39677096  0.34294051 -6.07560498]","[ 0.07534735  1.79999997  0.45001318  0.16233939  1.74199189  0.28698014
 -0.37762311  1.53961021  0.51860807  0.11266994  1.67123778  0.25      ]","[-0.54314141 -1.46343321 -0.24041444 -2.95270102  0.23114696 -1.94794342
 -1.14160985 -0.63819823  0.30903232 -7.13531682  1.50615618 -0.93819278]","[ 0.05004122  1.67332056  0.25379568  0.17717679  1.8         0.25
 -0.50751854  1.40000001  0.74979355  0.12618842  1.75068554  0.25000111]",4.260301292000008,4.266721313004382
[0.27854135 1.00811937],0.16422293066444804,20,20,0.6086956521739131,0.782608695652174,0.9130434782608695,0.6521739130434783,0.7391304347826086,0.9130434782608695,"[ 0.10354787 -0.55250686 -0.66397372  0.45781653  0.05794479  0.43237421
 -0.21247503 -1.04195194 -0.06305501  0.34248235 -0.28398997 -0.21046542]","[-0.14559147  1.40000058  0.47793792  0.52784911  1.79999982  0.59028475
 -0.43269067  1.66095336  0.32879041 -0.77747227  1.69781398  0.47747536]","[ 1.78704076e+00 -5.31406348e-01 -9.65662976e-01 -4.13113250e-03
 -3.03887574e+00 -1.00720426e-01 -1.30019685e-01  1.90518579e-01
  1.12231958e-01  1.47792673e+01 -3.79201166e+00 -8.22028062e-01]","[-0.09410719  1.40001224  0.42095143  0.4293277   1.51552338  0.40932898
 -0.43554701  1.79131731  0.34953265 -0.34303647  1.59650539  0.25043994]",3.6304615669999976,3.6266476739983773
[0.55993177 0.67357516],0.18430248978541083,21,21,0.5185185185185185,0.7407407407407407,0.9259259259259259,0.48148148148148145,0.5925925925925926,0.9259259259259259,"[ 0.14905489 -0.04012757 -0.62965003  0.2801115   1.48436122 -0.36018873
  2.80382695  1.02533654 -0.13164651  0.67660183 -1.17333166  0.15991542]","[-0.02307884  1.70130077  0.5438691  -0.40493429  1.44106701  0.31146728
 -0.2561815   1.72628211  0.25        0.21003883  1.40000002  0.34390805]","[ 0.85437913 -0.89305658  0.09317706  0.46588887  2.9056833  -1.20342245
  0.60572415  1.2171428  -0.19780522  0.23573073 -0.30959123 -0.05120662]","[-0.02261014  1.40000826  0.74988715 -0.4047849   1.45624033  0.29341445
 -0.28452031  1.75953703  0.29620124  0.16775491  1.40000019  0.31526149]",3.718962256999987,3.7564675329922466
[0.43836122 0.43366228],0.14829595503180426,22,22,0.5172413793103449,0.6206896551724138,0.9310344827586207,0.5172413793103449,0.8620689655172413,0.9655172413793104,"[ 0.83079185 -0.3220559  -1.16064014  0.63260366  1.42520075 -1.25440225
 -0.79781632 -0.17437004 -0.7560144   0.32776841 -0.79568897  0.53447658]","[-0.43561456  1.40015048  0.54829316 -0.30703864  1.57920438  0.26023337
  0.24646883  1.73615753  0.37019223  0.69818059  1.41471884  0.27208462]","[-1.19794447 -0.20974821  0.79199373  0.16464428  0.65763128 -0.73982512
 -0.38650832 -0.09260976 -0.56166638  0.43804886 -0.71372303  0.78943084]","[-0.59016996  1.40632153  0.72808671 -0.32001984  1.55597184  0.28242541
  0.29168147  1.76270545  0.49647597  0.7031834   1.42708316  0.27818232]",3.4635705290000374,3.715383965987712
[0.33129479 1.28352493],0.15544272729340144,23,23,0.6153846153846154,0.7692307692307693,0.9230769230769231,0.5769230769230769,0.7692307692307693,0.9615384615384616,"[ 0.30654298 -0.27035309 -0.81518188  4.37709491 -3.32163453 -0.81571758
 -1.43461855 -0.19213814 -0.33879661  1.91067693 -3.31333777 -0.55398916]","[-0.30772965  1.66645573  0.41320622 -0.19097222  1.64115594  0.25018748
  0.03032908  1.53872491  0.25000003 -0.28007034  1.63948745  0.25000188]","[ 0.5520269  -0.39036538 -1.40399109  2.44473383 -1.30247214 -1.11175799
 -0.22741625  0.60977754  0.72661627  2.16756509 -1.11811495 -0.67096236]","[-0.29856908  1.66292043  0.3906922  -0.14047308  1.62603735  0.33531095
  0.03750957  1.79973813  0.72792406 -0.19377286  1.63609253  0.34530757]",3.6329751460000352,3.854554912992171
[0.32789921 1.04043774],0.16163368417858304,24,24,0.4166666666666667,0.6666666666666666,1.0,0.4583333333333333,0.5833333333333334,0.9583333333333334,"[-0.04442212 -0.06110722 -0.43347521 -0.01489468 -2.50449481 -0.36094404
 -7.56440611  0.86947606 -1.40653211  0.51902652 -0.9756521  -4.41970407]","[-0.21028359  1.6799326   0.48946626 -0.34930545  1.58622563  0.33580872
  0.08372713  1.79637642  0.25000069 -0.27509741  1.43786674  0.25000021]","[-0.41797704  0.17853747  0.31810476  1.89049544 -0.53359389 -1.43157572
 -7.4030746   1.83465029 -1.46334817  2.90605513 -0.41599183 -3.18065646]","[-0.28576539  1.75080193  0.67979154 -0.2664272   1.67059076  0.2838204
  0.0806742   1.70211864  0.25053412 -0.1874494   1.46343178  0.25025864]",3.9878528510000137,3.790165758007788
[0.49889815 1.30889525],0.16124148987053769,25,25,0.5,0.7083333333333334,0.9583333333333334,0.2916666666666667,0.5,0.9166666666666666,"[-1.56076433 -0.29815752 -1.88740381  0.27944445 -0.24941148  0.29834105
 -0.02258225  1.35095075 -0.03236594 -0.17857007  0.57618756 -0.24220602]","[ 0.41906311  1.76596949  0.46100567  0.49393008  1.45787979  0.50127096
  0.37451608  1.58365694  0.47868397 -0.25155522  1.79614957  0.37342396]","[-3.33795235  0.06478851 -3.00720681  1.85490057 -0.30666633  1.05298928
  0.10519636  0.16468665  0.10476067  2.65275969  1.53426235 -1.93715381]","[ 0.40402193  1.79999971  0.46701801  0.7375154   1.40000006  0.67836865
  0.40167229  1.48147295  0.52985812 -0.12424537  1.72993502  0.26828399]",3.4518071029999646,3.6389605160075007
[0.55819621 1.269602  ],0.17436242697000184,26,26,0.65,0.8,1.0,0.65,0.8,1.0,"[ 0.66565203  0.29835174 -0.39971095  0.15559392 -0.06767708 -0.10689196
  3.70983736  0.06316162 -3.72318906  0.1310485  -0.03912741 -0.14908533]","[-0.1942572   1.69761797  0.36247536  0.10588117  1.40170491  0.25439041
 -0.03350847  1.64048726  0.25000001  0.34078317  1.43123823  0.38813702]","[ 0.84164028  0.31255257 -0.59276401 -1.15961459  0.42277486 -0.10652084
  5.78084556  0.12896834 -1.06534894  0.28105353 -0.14455711  0.69818071]","[-0.19501088  1.69562597  0.35909828  0.06853239  1.4674441   0.25000001
 -0.02800121  1.6620072   0.25000002  0.36235552  1.40000016  0.67861325]",3.621869836000087,3.525979441998061
[0.34939806 1.26913077],0.17441798226145294,27,27,0.35,0.55,0.95,0.4,0.55,0.7,"[-5.12179068 -0.90237109  0.39740331 -1.24551465 -0.50585908  0.60018074
  2.2502221  -0.04760588 -1.05737693  0.02244177 -0.91647625  0.60047778]","[-0.4687253   1.51122815  0.74988198 -0.24954679  1.40000213  0.7499949
 -0.03186156  1.40000011  0.25000025 -0.36602711  1.53400877  0.45478813]","[-3.16767995 -0.95348288  0.5124652   4.68832329 -0.58914518 -0.52940354
  0.18377295 -0.05640949 -1.31696264  7.62737275 -0.74066783 -0.17560964]","[-0.50981511  1.51319242  0.74609503 -0.02843361  1.40001072  0.2501339
 -0.08418178  1.40003695  0.25010242 -0.12464622  1.59301508  0.25006107]",3.7792531530000133,3.670298349999939
[0.43012306 1.64701643],0.17026816734545733,28,28,0.5238095238095238,0.7142857142857143,1.0,0.6190476190476191,0.8095238095238095,1.0,"[ 1.54417341 -0.54376663 -1.57747487  0.48459733 -0.16530661  0.2336019
  0.20546244 -0.29958916  0.12023357  1.12751623 -0.5226052  -0.30494112]","[-0.25092514  1.48030534  0.47388971  0.45787438  1.40000049  0.63163158
  0.26408696  1.40000021  0.70112964  0.02640515  1.40000006  0.25      ]","[ 1.83755924 -0.54566083 -1.90819013  0.24535202 -0.12490287  0.25905287
 -0.08502956 -0.29903321 -0.41820452  0.07257003 -0.41572547  1.48058849]","[-0.23393753  1.48839486  0.42743458  0.45168189  1.40000131  0.67873441
  0.19590961  1.40118676  0.51452286 -0.00453223  1.4004367   0.74358681]",3.5726428549999127,3.508301000998472
[0.265133  0.9175559],0.1483634975995959,29,29,0.5172413793103449,0.6551724137931034,0.9310344827586207,0.6896551724137931,0.896551724137931,1.0,"[ 0.09424892 -0.1446915  -0.53538871 -5.07926498  3.06159644 -4.43619575
  0.624388   -1.23186461  0.66998785 -9.26581594  2.90425002 -7.75895777]","[-0.28139574  1.69791393  0.3624395   0.27334461  1.62484887  0.31624996
  0.7981714   1.50981455  0.55577264  0.21966769  1.7434982   0.25000008]","[-0.23368855 -0.36105996  0.03849199 -2.08630785  1.11604037 -1.61046621
  0.12019412 -0.98889061  0.16306743 -2.26637448  0.50742453 -0.76806427]","[-0.29967785  1.68200407  0.39025745  0.26617414  1.59218908  0.33896155
  0.68049773  1.55496553  0.47633646  0.21353269  1.79999834  0.36302855]",3.6458465119999346,3.7182905719964765
[0.05013222 1.03116326],0.16148697725597064,30,30,0.4166666666666667,0.5416666666666666,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,"[-1.35892406 -0.63122659  0.79092285  0.48727778  1.73821388 -1.01610039
  2.33836572  1.00204414 -2.03957027 -0.69878396  0.48572212 -0.76258921]","[-0.56142187  1.42132077  0.32066029 -0.07944699  1.62745956  0.25016451
 -0.23528978  1.46225098  0.25000021 -0.3070118   1.63137366  0.39564903]","[ 0.23096421  0.39058714  0.0504491   0.29340532  0.24289563  0.09961279
  0.51425994  0.53524156 -0.13497754  0.21338261  0.17043905  0.59056083]","[-0.46516707  1.48236093  0.31405753  0.34831197  1.50558948  0.73972349
 -0.08596918  1.55047915  0.25106465 -0.07726198  1.63275799  0.74968857]",3.7538673069999504,3.730831755005056
[0.19703908 0.93973702],0.17184955591378426,31,31,0.25925925925925924,0.5185185185185185,1.0,0.7037037037037037,0.8148148148148148,1.0,"[ 0.08353131  0.48891851 -0.93388038 -0.04843146 -0.20165791 -0.0131075
 -1.33816756  0.89877039 -0.51771182  0.2574453   0.15201036 -0.50970035]","[-0.10697336  1.79999856  0.50406037  0.64163258  1.47541647  0.61220133
 -0.04417305  1.76675333  0.25000001 -0.13053665  1.78963602  0.28832071]","[ 0.28777028  0.12052845 -0.67897232 -0.90015141  1.17507542 -0.53579611
 -1.70219486  0.63466549 -0.50657346 -0.9493418   0.13072344  0.51953641]","[-0.09405806  1.6222504   0.40743173  0.45244839  1.62455456  0.4357663
 -0.0644741   1.55387084  0.25000387 -0.27857391  1.79999722  0.74995276]",3.7369586290000143,3.768653353996342
[0.34284107 0.29770669],0.2251401486031247,32,32,0.52,0.68,0.96,0.68,0.8,1.0,"[ 0.02753132 -0.89002068  0.30554732  0.35251081  0.42685528 -0.61476337
 -0.10910571  0.27133753 -0.19770532  1.61806806  0.16704486 -0.97147121]","[ 0.18327243  1.56390505  0.52917808 -0.21899801  1.69528424  0.40047339
 -0.56464741  1.58238107  0.38191467 -0.04631399  1.79999985  0.25000112]","[-0.29379724 -0.27089834 -0.1841433   0.05293484  0.67965774 -0.51552328
 -0.30050216 -0.17705926  0.0647419   1.01549528  0.14319181 -0.7176168 ]","[ 0.13903606  1.64643374  0.37743164 -0.25551896  1.79217113  0.43904638
 -0.66200183  1.5448284   0.42715871 -0.04070152  1.7999705   0.25      ]",3.9618317250000246,3.8768654110026546
