hyperparameter,loss_score,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,runtime_seconds
[0.00764344 0.34025734],28.963427167294792,0.5221238938053098,0.6932153392330384,0.9557522123893806,0.7935103244837758,0.8171091445427728,0.8761061946902655,"[ 3.61958886 -1.949949   -0.09319967  4.49485497  0.80360181 -2.33232079
 16.40209711 -1.45837151  0.97542632 -0.12289623  0.35048972  1.0078068 ]","[-0.04681526  1.615098    0.32946377 -0.08449251  1.57716968  0.38246356
 -0.84527852  1.46258998  0.5256891  -0.09745906  1.75910997  0.74716468]","[-0.58718881 -1.18991867  0.64019733  8.33603609  1.20221936 -0.67640673
  0.0440374  -0.29922712  6.90491062  0.59975709  0.43032011  0.15087268]","[-0.07523938  1.51748934  0.55179822 -0.05501684  1.57680265  0.25000006
 -0.99997129  1.40141591  0.62954973 -0.04516793  1.79999317  0.53354425]",120.09913039207458
[0.06420288 0.22865349],17.451289444657707,0.5485714285714286,0.7142857142857143,0.9457142857142857,0.3314285714285714,0.47714285714285715,0.6657142857142857,"[-3.53488356  0.14411377  0.69826086 -0.46761337 -0.08419143 -0.13555954
  0.4687502  -0.06723412  0.47046093  4.53937187 -0.81302161 -0.65344366]","[ 0.43300382  1.40887981  0.43926592  0.291314    1.48423653  0.65843263
 -0.4516922   1.40000584  0.63362315 -0.37242171  1.49924126  0.27759086]","[-4.38346845  1.52528229 -0.13096173 -4.14850533  0.98222057 -3.7844936
  0.58333127 -0.08070969 -0.0432346   3.08366507 -1.30254216  0.4086906 ]","[ 0.4233371   1.42160716  0.42876267  0.20485449  1.52972878  0.43667355
 -0.42783692  1.40654398  0.59414238 -0.38808921  1.49392888  0.29117767]",91.20650100708008
[0.02971072 0.25245303],9.24730867321087,0.4666666666666667,0.6492753623188405,0.9333333333333333,0.7275362318840579,0.7971014492753623,0.8956521739130435,"[ 4.34637099  0.7051997   0.79796487 -0.28186028 -1.10003585 -0.19121941
 -3.54236616 -1.58494681  0.83361215 -3.93686531  0.05144565  0.00684197]","[ 0.56551872  1.72867041  0.51723384 -0.39700827  1.69432021  0.65250499
 -0.17520992  1.61619213  0.28341515 -0.61507427  1.71854802  0.74999994]","[ 1.96668607 -0.45290962 -0.21007382  0.24002469 -0.70131899 -0.89016809
 -1.67862772 -0.74587248  0.39321011 -2.14709754 -0.6207431   0.00577072]","[ 0.54524839  1.71315721  0.49625467 -0.36147533  1.70056263  0.56299155
 -0.16872599  1.62074905  0.28065539 -0.60613932  1.63483845  0.74999222]",82.06488418579102
[0.0592624  0.20900772],25.548091840854276,0.48703170028818443,0.6858789625360231,0.9394812680115274,0.49855907780979825,0.6714697406340058,0.9567723342939481,"[-4.72805887  0.55264044 -0.41822645 -0.90964733  1.07843665  0.81755583
 -0.49979211 -0.17840146  0.19338243 -0.87690243 -0.04878061  0.19803035]","[ 0.32599696  1.68282067  0.28566531 -0.37251444  1.8         0.64363537
 -0.07922612  1.6431804   0.36051189 -0.25757907  1.4719195   0.749999  ]","[-3.02362533  0.98633762  0.99331152  0.73212736  0.38646147 -0.4097342
  0.09947428  0.87409853 -0.45007897  0.37309588  0.79895895  0.09032404]","[ 0.3317335   1.68464506  0.29231091 -0.31712499  1.79958291  0.55852329
 -0.0690272   1.70596115  0.30799414 -0.21324783  1.74957884  0.70245551]",61.66957426071167
[0.07252796 0.17621602],14.124714535248717,0.4868035190615836,0.6510263929618768,0.9296187683284457,0.12609970674486803,0.18181818181818182,0.41055718475073316,"[ 6.09470651 -0.12003665 -0.46044855  1.61210481 -0.92724203 -0.30519379
 -0.04393533  1.079094   -0.32513376  0.61850483 -0.83185384 -1.72980629]","[ 0.68816322  1.45451102  0.55337866  0.2403636   1.63162416  0.46291467
 -0.0720292   1.60623703  0.49833152  0.48315385  1.4889853   0.46880844]","[ 6.85835218 -0.93253614 -0.00779508  0.4252628  -1.44867092 -2.55569072
 -2.74131909  1.12361579  0.2663227  -1.33613017  0.37792935 -5.25466066]","[ 0.6965678   1.44689761  0.56113597  0.20563614  1.62821904  0.37656249
 -0.10295181  1.8         0.74999886  0.41568823  1.52352576  0.38608566]",76.38588690757751
[0.05977435 0.20546409],20.455223649153396,0.4941860465116279,0.6511627906976745,0.9418604651162791,0.5755813953488372,0.747093023255814,0.9738372093023255,"[-0.16376131  0.00926548 -0.03054669 -0.14680204  1.9307362  -0.23759733
  0.86862094 -0.00840859  1.25791549  0.92291185 -0.96472281 -1.83755289]","[ 0.20594136  1.41114471  0.681457    0.50386577  1.79999993  0.69230434
  0.62207562  1.49324505  0.49733458 -0.03904878  1.40000002  0.25000001]","[ 0.26530958 -0.01743743  0.14607766  0.23062147  0.19029372  0.13478187
  0.54942639 -0.25015975  0.94351348  0.6698363  -3.55090999 -5.8840629 ]","[ 0.22412262  1.40291827  0.73495016  0.52934827  1.78977177  0.71941856
  0.60718374  1.48858819  0.48252503 -0.04143674  1.40000001  0.25      ]",68.89252781867981
[0.24921488 0.07037536],21.52127695776936,0.5189504373177842,0.6880466472303207,0.9446064139941691,0.16034985422740525,0.23323615160349853,0.5422740524781341,"[ 5.35037972  0.6697733  -0.7019709  -4.72770943 -1.25742368  0.14076565
  2.36510288  1.43329774 -1.24986884 -1.83827389  0.74827149 -0.86025492]","[-0.43658039  1.64318482  0.57889539  0.31342655  1.67876672  0.74996509
 -0.2179272   1.72625958  0.47665493  0.21611499  1.63084104  0.49272717]","[ 4.26474063  1.3036225  -0.03813224 -1.3947809  -1.82681799 -0.47085367
  1.29076373  1.23470111 -0.48686503 -4.5844371   1.53219722 -3.09894118]","[-0.45086275  1.65210154  0.60155647  0.27218897  1.6638911   0.62351904
 -0.24234931  1.72936977  0.53561724  0.1797042   1.63963824  0.38280742]",93.66446423530579
[0.88582377 0.02833624],31.15788376956458,0.5043227665706052,0.7204610951008645,0.9481268011527377,0.5850144092219021,0.792507204610951,0.9567723342939481,"[-0.8141053  -0.89803288 -0.44488915 -1.05186808  0.00412344 -0.59679507
  0.18944218 -0.38309037  0.50068472 -0.00935485  0.11215835  0.37864242]","[ 0.27404569  1.57181709  0.58364988  0.59445114  1.75911678  0.487867
  0.58322395  1.49340665  0.64932584 -0.68000458  1.49153346  0.55209395]","[-2.73452145  0.74179575 -2.28745885  2.0698465   1.72963304  2.31683011
 -1.01682356  2.2316942  -0.55722414  2.79461646  2.23936702 -1.8981307 ]","[ 0.24397847  1.60253463  0.51219025  0.70552308  1.79999994  0.58242172
  0.49849224  1.57549945  0.5497178  -0.56522723  1.53927288  0.45702976]",67.02264881134033
[0.05043516 0.26285955],25.03279102525456,0.49258160237388726,0.6706231454005934,0.9525222551928784,0.6142433234421365,0.7952522255192879,0.973293768545994,"[ 0.04149864  0.79615097  0.05383675 -1.44029144  1.07046165  1.17884445
 -0.05168856  0.04128727 -0.19578527  0.68460626  0.14332756 -0.95677739]","[ 0.09874435  1.59810395  0.70644847 -0.63845897  1.79999999  0.61621598
  0.65506496  1.46349409  0.68828403 -0.17104698  1.67159172  0.35057775]","[ 1.53417298  1.51942101  0.14919312 -0.35406039  1.27088686  0.30243629
 -0.95600536  0.46231368 -1.13257536  0.69148766  0.87338527 -0.50076935]","[ 0.10419176  1.68560414  0.74999463 -0.60173106  1.8         0.58258908
  0.58519957  1.4807185   0.611504   -0.16896226  1.70136782  0.36969968]",60.874101638793945
[0.07125974 0.21414434],28.48996777951418,0.4789156626506024,0.677710843373494,0.9397590361445783,0.25903614457831325,0.4578313253012048,0.7469879518072289,"[ 4.34189764  0.5401636  -0.6868078  -1.37846228  0.44235131 -0.43967378
  5.78879881 -0.0877566  -6.17142807  1.6126684   1.01440607 -0.74934039]","[-0.54761742  1.50726584  0.48658238  0.16570512  1.7423781   0.46796332
 -0.09140247  1.58208255  0.2764252  -0.41707822  1.43281129  0.32664187]","[ 4.32248768  0.07721796 -0.66644747 -1.11412134  0.58978677 -0.26550133
  5.25546509 -0.95657395 -5.05914781  1.87341271  1.46754525 -0.84901072]","[-0.55031341  1.50380441  0.48759269  0.17313985  1.75486483  0.48660648
 -0.09368139  1.55788686  0.29728072 -0.41502621  1.4372421   0.32646921]",75.18557834625244
