hyperparameter,loss_score,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,runtime_seconds
[0.12808374 0.82708364],13.445953198204938,0.5192307692307693,0.7115384615384616,0.9807692307692307,0.8461538461538461,0.9615384615384616,1.0,"[-1.93446942 -0.907005    1.94923147  0.1558955  -0.03267295 -0.21199844
  0.77335383 -0.70171904  0.37905191 -0.13445799  0.03117662  0.14685154]","[-0.18756852  1.40000009  0.44636732 -0.08490314  1.4         0.25000087
  0.81057487  1.52361446  0.69510565 -0.36800821  1.57041158  0.47579334]","[ 0.13750627  0.76655423  0.15937236  1.18042446 -0.03136514 -0.04663662
  1.69714164 -0.10709206  0.67871028  0.1875828  -0.15992239 -0.32662643]","[-0.14792427  1.48833438  0.36801331 -0.06534306  1.40000004  0.25000137
  0.82361988  1.56888868  0.74918063 -0.33315583  1.55073258  0.4049024 ]",15.842830181121826
[0.61245465 0.31301624],19.314407461318748,0.48,0.6,0.96,0.38,0.44,0.74,"[-0.71138875  0.09308927  0.15446941 -0.8422275  -0.39312046 -0.80131673
  1.34423593  0.22906112 -1.44970594  0.46320857  0.91460247  0.82088829]","[ 0.42715248  1.75527375  0.51861478  0.11854953  1.47252939  0.40753436
 -0.18830248  1.8         0.46602613  0.51590075  1.71244915  0.43986596]","[-0.97689235  0.69290527  0.66942864 -2.3876737  -1.94672657 -3.84049598
 -0.62478568  0.07144978  0.144777    1.9740713   0.43786807  2.26585861]","[ 0.44085771  1.79999999  0.52829045  0.12499999  1.4         0.36979062
 -0.2765622   1.8         0.74997322  0.67651496  1.8         0.56173943]",11.494176387786865
[0.97185285 0.19440592],14.461185781269632,0.4339622641509434,0.7169811320754716,0.9811320754716981,0.2641509433962264,0.33962264150943394,0.5283018867924528,"[-2.31532023 -0.04919128  0.28391523 -0.85299025 -0.07023264  0.08273018
  0.0468478  -0.47411623 -0.0840936   3.33450303 -0.23034425  0.02520025]","[-0.5405982   1.56230855  0.60410974 -0.14399272  1.4000001   0.43313834
  0.25328953  1.40000001  0.59495431  0.61701607  1.73503317  0.27400554]","[-1.40555806  0.08470328 -1.21023335  0.49608554  0.75047578 -1.34179761
 -2.6878648  -6.78338265 -4.29973708  3.73461354  1.02040563  1.81372187]","[-0.48414258  1.56549144  0.53322435 -0.09666333  1.47389096  0.29670164
  0.17040855  1.40000002  0.3247557   0.67790716  1.76232568  0.31246221]",11.985368728637695
[0.24874008 0.35370512],23.81938989020744,0.4423076923076923,0.6730769230769231,0.9230769230769231,0.1346153846153846,0.23076923076923078,0.5769230769230769,"[-0.81035366  0.60113023  0.6224194  -0.34776591 -0.36658522 -0.05330468
 -0.10549456  0.89309291  0.29408582 -1.90563071 -0.02681289 -1.07873216]","[ 0.45363966  1.75855965  0.52654036  0.29283255  1.43267282  0.70105005
 -0.04479718  1.79982128  0.5685549   0.36059442  1.4         0.43039618]","[-0.98411922  0.80642201  0.33132884 -1.58890334 -0.52591795  0.06035154
 -0.79099799 -0.13318409  0.73994079 -1.96332406  0.32998025 -1.19640906]","[ 0.43752971  1.77394826  0.50540494  0.30419771  1.40033369  0.7499993
 -0.06293894  1.4         0.74999864  0.3061841   1.43529479  0.38849236]",15.053283214569092
[1.39935814 0.18128877],27.11137654064053,0.47058823529411764,0.6078431372549019,0.9411764705882353,0.5686274509803921,0.7450980392156863,1.0,"[ 5.04057094  0.23825663  0.68564099  0.99033594  1.18437299 -1.41396687
 -0.44249605  0.43781302  0.4066443   0.10030952  1.06330955 -0.23869195]","[ 0.18341495  1.62886675  0.74999987 -0.13900964  1.69811771  0.39519707
 -0.44256226  1.5065169   0.39728847 -0.31167049  1.61622061  0.39814312]","[ 3.74967124 -0.12717961  0.54948074  0.57760691  0.46130245 -0.48981353
 -0.70998799 -0.72238072  0.43750886  0.28804654 -0.00821495 -0.65538125]","[ 0.1808583   1.55311723  0.74987371 -0.13474628  1.64759765  0.43572417
 -0.4842734   1.43403054  0.40408036 -0.29694073  1.52763077  0.35773867]",15.091370820999146
[0.15172327 0.82742649],11.078257203579122,0.5102040816326531,0.7551020408163265,0.9591836734693877,0.46938775510204084,0.5306122448979592,0.7755102040816326,"[ 0.15335745 -0.30342442 -0.57558436 -2.96940574 -0.73922995  0.55271251
  4.43785416 -1.46822072  0.10876679  1.66505238  0.04258478  0.06039531]","[-0.25831597  1.49761946  0.45615722 -0.54984791  1.58255888  0.2895908
  0.84920258  1.6146635   0.74999925  0.66224567  1.76913985  0.74997984]","[-0.57658287 -0.64903181  0.27923926 -2.64520388 -0.63492092  0.4056425
  3.05999519 -1.03991941  0.08946506  0.77303081  0.02812855  0.05246024]","[-0.3044469   1.46330757  0.52781109 -0.56169868  1.58252637  0.28941625
  0.8138967   1.63225182  0.74999995  0.63268476  1.76979127  0.74993113]",12.021235466003418
[0.67523672 0.34866272],11.641217308102286,0.47058823529411764,0.6862745098039216,0.9803921568627451,0.43137254901960786,0.6470588235294118,0.9607843137254902,"[-1.14351259 -0.8540584   0.40192914  0.35076795  0.37542694 -1.14979141
  1.48438879 -1.27069266 -4.94389381  0.0727085   0.46087623 -0.36052674]","[-0.22829887  1.40006803  0.73387476 -0.39276847  1.61212026  0.48408186
 -0.13359262  1.4         0.31923052 -0.25280301  1.50999005  0.42229496]","[-1.02650134 -3.77298665  0.60256862  0.55653702  0.59719587 -1.04608422
  2.43036649 -1.41386619 -4.9834605  -0.03111376  0.2866126   0.08313548]","[-0.19239592  1.40000004  0.63627087 -0.38112514  1.62476584  0.50334545
 -0.11566167  1.4         0.3239373  -0.26565924  1.492448    0.52315897]",16.434545278549194
[0.01004751 0.64429087],12.655166793003241,0.4339622641509434,0.6037735849056604,0.8867924528301887,0.9622641509433962,0.9811320754716981,1.0,"[ 3.06798546 -0.730514   -2.14000439 -0.92574676  0.13176702 -0.56456628
 -0.71939082  0.31957148 -0.18156915 -3.98196085 -0.55639334 -2.40570193]","[-0.34655731  1.70691661  0.51890503  0.31039531  1.77669251  0.4321842
  0.50059317  1.70248685  0.57114647  0.38547782  1.58641602  0.39082587]","[ 4.02922117 -0.90922099 -0.82807007 -3.66074936 -0.13552957 -0.5637339
 -3.99238644  0.4943038  -0.7832945  -1.55026049 -0.55030017 -0.47741684]","[-0.18228656  1.61020025  0.410829    0.2117342   1.70167574  0.25001214
 -0.09820575  1.79999623  0.25000371 -0.11590651  1.40000033  0.56702079]",11.882291555404663
[0.86289697 0.19826808],15.526637593060846,0.4897959183673469,0.673469387755102,0.9591836734693877,0.20408163265306123,0.32653061224489793,0.6326530612244898,"[-1.222697   -0.06347229  0.18772533  2.84595017 -1.92382108 -1.65596455
 -1.62904425  1.62580053 -0.71178306 -1.95444144 -0.66301432  0.49373287]","[ 0.37353471  1.46565508  0.5572257  -0.1341104   1.47849746  0.3728324
  0.14098702  1.79999983  0.48689375  0.57256444  1.40000001  0.34713718]","[ 2.25903193 -0.68298954  0.45607853  5.42224335 -2.33939779 -4.74632112
 -5.62526249  9.37139745 -1.23943397 -2.16858915 -0.20215158  1.27653939]","[ 0.49306842  1.42282     0.74987945 -0.11587748  1.49680884  0.28025269
  0.08769687  1.79999991  0.2570829   0.56176722  1.40000019  0.38562035]",20.979899168014526
[0.01947765 0.65398918],23.2195753087059,0.4117647058823529,0.5882352941176471,0.9215686274509803,0.9411764705882353,0.9607843137254902,0.9803921568627451,"[ 13.78921178  -1.80100243   1.526014    47.79942565   5.92466162
 -30.2900545    2.28170427  -7.75239781  -2.45574259   8.27076655
   0.25672293   1.41404621]","[ 0.37368634  1.6043755   0.75       -1.          1.53844539  0.46325973
  0.02241823  1.4         0.25        0.84439234  1.8         0.74999999]","[ -0.51041615  -0.82151582   0.13346593  12.59989715   0.63520453
 -17.75970255  -0.41670038  -0.81777067  -0.39945983   2.7975315
   0.14988866  -2.03825953]","[ 0.19120488  1.52546926  0.74719049 -0.61108089  1.49955093  0.26583436
 -0.07466723  1.40685972  0.26630366  0.8337218   1.79425496  0.51741354]",8.837784051895142
