hyperparameter,loss_score,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,runtime_seconds
[0.00910232 0.26011209],23.044820381442236,0.4642857142857143,0.5714285714285714,0.8571428571428571,0.21428571428571427,0.39285714285714285,0.7857142857142857,"[ 0.46568956 -0.17702138 -0.46737515  1.8498703   0.74324789  0.39461953
  0.63278368  0.33293828  0.28141668  0.91393701 -1.88325412 -0.98744852]","[-0.38805214  1.40001684  0.4024753   0.4919017   1.79962743  0.74999998
  0.4907073   1.79999999  0.67264165 -0.374902    1.4         0.41862019]","[ 1.95690363 -1.16341357 -1.39630137 -0.29663341  1.28140575 -0.34381717
  2.43074071 -0.73491138  0.41200066  2.72762491 -5.37772737 -2.41329207]","[-0.33939036  1.42739155  0.36796835  0.35935331  1.7348938   0.51359111
  0.50859938  1.42471566  0.74999883 -0.32848374  1.4         0.3707651 ]",22.302158215999995
[0.0062772  0.17169278],25.32625847217984,0.3333333333333333,0.5,0.9166666666666666,0.16666666666666666,0.2916666666666667,0.875,"[ 3.13008149  3.93004243 -3.40376903 -3.60779067 -0.90558889 -0.743455
  0.12417736  1.08888511 -6.33792499 -2.48840542 -0.45208868 -0.77850979]","[-0.34969231  1.59124029  0.44941206 -0.00773908  1.40000006  0.25000003
 -0.09368925  1.72019655  0.25        0.17315117  1.41042775  0.31801969]","[  6.07899751   3.17120826  -4.65029987  -5.33906526  -1.49541867
  -7.32737824   1.36805571   0.78160689  -7.46756207 -11.4533627
  -0.42779235  -0.99434582]","[-0.27469027  1.56068756  0.38079005 -0.06150089  1.57441346  0.25000053
 -0.05822443  1.70051982  0.25000117  0.05636325  1.48651527  0.25000988]",14.866290577000001
[0.32904606 0.45572845],32.56325373288526,0.5714285714285714,0.6785714285714286,1.0,0.42857142857142855,0.6428571428571429,1.0,"[-0.72313655  1.12543626 -0.19393118  0.79088047 -0.07956406 -0.49118966
 -0.26547514  0.94840145  0.80397982  0.16146003 -0.72645831  0.53300998]","[0.10119258 1.63043668 0.43182757 0.01051947 1.40000004 0.25000051
 0.33811902 1.6020347  0.27023921 0.07294465 1.40006764 0.74673658]","[-2.17148118  1.39949601 -1.66567563  0.02138352  1.25043474 -0.15261344
 -1.72290743  1.68626537 -0.00846136  0.16273239  0.73719897  0.05864108]","[ 0.06611675  1.64250305  0.29700496 -0.01394839  1.79999976  0.43471192
  0.3060529   1.62962198  0.25        0.02189739  1.7999999   0.53061354]",10.81484902599999
[0.56950989 0.70481979],33.191628560247906,0.3181818181818182,0.7272727272727273,0.9545454545454546,0.5,0.7727272727272727,0.9090909090909091,"[-2.42897541  1.73038187 -2.45819721 -3.02554448  1.73185709 -1.01470936
 -1.74288341 -1.29787756 -0.58579887 -0.36611968 -0.06495413  1.39327926]","[ 0.26731478  1.45104732  0.25838078  0.15254599  1.54669404  0.26193759
 -0.0496834   1.4         0.25000016 -0.73403001  1.53594325  0.69818818]","[-1.30199303  1.22690129 -1.19495716 -1.75458254  1.96712662 -0.79744171
 -1.65904332 -1.8993724  -0.58032037 -0.3263653  -0.71361073  0.68884869]","[ 0.27402798  1.4503365   0.27558313  0.15331214  1.58211831  0.25578516
 -0.04192801  1.40000475  0.25000008 -0.41217384  1.49983851  0.38539793]",9.454330669
[0.01419687 0.26393722],26.450853944294256,0.5862068965517241,0.7586206896551724,0.9310344827586207,0.6896551724137931,0.8620689655172413,1.0,"[ 0.46884     0.3742236   0.13704351  0.14553173  1.22733368 -0.1323748
  0.47010434 -0.17665436 -0.65482585  0.06632724  0.05339849  0.04236009]","[ 0.10085004  1.79986598  0.74999761 -0.66615001  1.49007373  0.29682516
 -0.084998    1.43067969  0.25        0.61527091  1.76166306  0.5705747 ]","[-0.21291379  0.27767593 -0.25568553  0.21750425  0.84470016 -0.00421358
  0.1567614   0.06787109 -0.77444078 -0.13238452 -0.07525224 -0.05296067]","[ 0.07352847  1.79999816  0.61772882 -0.65829364  1.49288193  0.2994987
 -0.08986141  1.45016756  0.25000003  0.53676258  1.72345551  0.53877001]",33.86467130400001
[0.63776754 0.66274545],22.775700642228134,0.43478260869565216,0.6521739130434783,1.0,0.5652173913043478,0.8260869565217391,1.0,"[-3.99900018 -0.54154862 -3.74225473 -0.07761027 -2.32142033 -0.46952427
 -0.35202707 -0.06637481 -0.81538856 -0.60294143  0.77850916  0.02897534]","[ 0.18532967  1.6111338   0.3222574  -0.43201563  1.67749648  0.29362975
  0.27945574  1.68708662  0.42120279  0.10208982  1.79999998  0.40690839]","[-1.04781943 -0.33670648 -1.79163203 -0.01365019 -0.44558549  0.15050042
 -0.24964574 -0.49364383 -0.55138216 -0.07667749  0.64640841 -0.18175126]","[ 0.19967289  1.60159058  0.33574132 -0.43173284  1.69809367  0.31926602
  0.26393279  1.62230857  0.38009105  0.1385136   1.8         0.34791467]",14.445896785000002
[0.0769995  0.37129306],26.035354418742855,0.6,0.7,0.9,0.4666666666666667,0.6333333333333333,0.9,"[-1.18942253 -1.03196629 -0.58504934  0.1951915   0.31212825 -0.12594658
 -2.15100832 -1.01616727 -1.95719249  2.80608987  0.70636757 -0.93768297]","[ 0.32050085  1.54234312  0.2550852   0.13296264  1.79999984  0.48231411
  0.20438307  1.57966973  0.37985911 -0.06885396  1.63950024  0.25      ]","[-1.40787396 -1.39220858  0.02467267  0.0952121   0.27447586 -1.5647839
 -0.09561143 -0.74794177  0.14034377  0.92645015 -0.56093537  0.10483706]","[ 0.31682866  1.5398046   0.26346997  0.12607136  1.79999999  0.33260342
  0.36107206  1.40000039  0.74994828 -0.05913295  1.40000011  0.58039553]",14.67804972700003
[0.0211888 0.490454 ],19.966311145214448,0.6818181818181818,0.7727272727272727,0.9545454545454546,0.4090909090909091,0.7272727272727273,1.0,"[-0.21860028 -0.74016067  0.03144674  0.46917062 -0.5636657  -0.57880511
 -2.28370748 -0.34105193  0.51986505 -0.31639888 -0.11870156 -2.75966483]","[ 0.7051669   1.52630603  0.74999962 -0.15436471  1.40000001  0.35686068
 -0.55034343  1.44597303  0.74996257  0.32513038  1.69365817  0.3033163 ]","[-1.30540306 -0.74873112 -1.24681821  0.68857169  1.3491723  -1.80371854
 -3.18700719 -0.02757449  0.54255024 -0.01037468 -1.0243344   0.04362034]","[ 0.59367275  1.53536346  0.61809359 -0.16160827  1.64959127  0.27047459
 -0.54737355  1.56601606  0.74999936  0.34724101  1.45404249  0.50303761]",16.039779629999998
[0.04551886 0.38957149],25.908802773015946,0.6,0.7,0.9666666666666667,0.36666666666666664,0.6333333333333333,0.9,"[ 1.32047561 -0.52230197 -1.14692211  0.78768007 -0.7579213  -0.32177474
 -1.71805261  0.41011485 -0.79474325 -4.67046833 -1.2177851  -5.91974941]","[-0.21976841  1.5757332   0.36679809  0.10957804  1.63038964  0.25000039
  0.12962381  1.60134536  0.25730729  0.50983217  1.67147075  0.33481144]","[ 3.22484296 -2.15192398 -4.19353729  0.0629626   0.46364123  1.10717328
 -0.27062875  0.86003937 -0.80295298 -1.67190381 -0.03330687 -1.72981602]","[-0.1926581   1.53542743  0.29861755  0.09934022  1.7999196   0.65539646
  0.17569693  1.79999999  0.3892999   0.54731431  1.75122521  0.44800673]",23.925014153000006
[0.03756693 0.40113927],20.93179307994892,0.52,0.68,0.96,0.4,0.56,0.84,"[ 0.36881263  0.06361131 -0.43924287  0.48517552  0.58437596  0.01407464
 -2.73630752 -0.24327087 -2.86414452 -1.33394827 -1.6417043   1.30730578]","[-0.52370008  1.55556338  0.62866202  0.97354224  1.76080645  0.7499999
  0.6933742   1.78024511  0.42310726 -0.4749214   1.56280627  0.3295543 ]","[ 0.36301131  0.63489494 -0.80950985 -6.25303243  3.34367654 -7.46655209
 -3.6518391   0.02976773 -2.68494954 -2.23264076 -0.5990164   2.21065032]","[-0.52611934  1.58773274  0.58674356  0.53464125  1.67800105  0.36240784
  0.62467646  1.79999966  0.42677418 -0.72090111  1.40002278  0.56438431]",15.380916154000033
