read_yaml,read_data,len_scale_opt,len_scale_0,len_scale_1,fill_convex_hull,GP,output_GP,total_time,run
0.0038352012634277344,0.004442930221557617,126.04067039489746,0.26211801241818067,1.5474420508955964,0.7118871212005615,0.011835575103759766,0.12396502494812012,126.89666891098022,52
0.0035583972930908203,0.0042722225189208984,149.34877943992615,0.15534156712657432,1.6096558424846494,0.7217230796813965,0.014457941055297852,0.12340641021728516,150.2162220478058,53
0.0036487579345703125,0.004370927810668945,104.80843329429626,0.26115553497226207,1.5481408061706505,0.7094860076904297,0.011811494827270508,0.12385034561157227,105.66162514686584,54
0.003909587860107422,0.004824161529541016,124.2990517616272,0.26211041746722874,1.5468163806317095,0.7088265419006348,0.011905670166015625,0.12395310401916504,125.15249729156494,55
0.0038094520568847656,0.00435948371887207,107.34768915176392,0.26211624710083414,1.5470602480087463,0.7033877372741699,0.011398553848266602,0.1239471435546875,108.19461584091187,56
0.003763914108276367,0.004297018051147461,102.86625218391418,1.098104492391609,0.3352253474468663,0.7061433792114258,0.01147150993347168,0.12357139587402344,103.71552538871765,57
0.0038785934448242188,0.004562854766845703,126.84016466140747,0.2620289014707952,1.5510749976891451,0.7067224979400635,0.011874198913574219,0.12412762641906738,127.6913549900055,58
0.0036079883575439453,0.0044820308685302734,84.25042700767517,1.1021585697470146,0.33540045175894534,0.709514856338501,0.011684894561767578,0.12375640869140625,85.10349726676941,59
0.0007874965667724609,0.001867055892944336,62.192652225494385,0.1599255932866962,1.6170692270052085,0.7124433517456055,0.01181483268737793,0.12417912483215332,63.043768882751465,60
0.0007824897766113281,0.0018968582153320312,147.66205620765686,0.2615057101739773,1.550342089151574,0.7135248184204102,0.014322757720947266,0.12358474731445312,148.51619267463684,61
0.0038089752197265625,0.0043642520904541016,105.80507326126099,0.2629562671902159,1.543381515919219,0.7034852504730225,0.011803150177001953,0.12310099601745605,106.65166187286377,62
0.0035469532012939453,0.004246711730957031,82.3673255443573,0.26389715725064417,1.542063141761345,0.7048263549804688,0.012001752853393555,0.12422060966491699,83.21619462966919,63
0.000820159912109375,0.0019943714141845703,81.59221267700195,0.15560100244552127,1.6141881507495177,0.7039515972137451,0.011681556701660156,0.12364315986633301,82.43432784080505,64
0.0008006095886230469,0.0018508434295654297,126.04377508163452,0.26205265979822223,1.549801334579228,0.7127220630645752,0.011686325073242188,0.1235966682434082,126.89445543289185,65
0.003814697265625,0.004359245300292969,105.48517727851868,0.26366973691138784,1.5448385680063286,0.719639778137207,0.011713027954101562,0.12361836433410645,106.34834575653076,66
0.0008358955383300781,0.0018849372863769531,169.9062478542328,0.2619106796200522,1.5506109928920626,0.7147831916809082,0.011623859405517578,0.12355852127075195,170.75895738601685,67
0.0037813186645507812,0.00446629524230957,150.3340060710907,0.2647238079123698,1.542816918332898,0.7130203247070312,0.013983488082885742,0.12370872497558594,151.19299268722534,68
0.003797769546508789,0.00445556640625,106.02134466171265,0.26037735268506845,1.5466686256776931,0.7118449211120605,0.011727571487426758,0.12369847297668457,106.8768937587738,69
0.0008032321929931641,0.002016305923461914,126.90477132797241,0.2620709295995619,1.551179544410119,0.7129275798797607,0.011824846267700195,0.12390518188476562,127.75627446174622,70
0.003853321075439453,0.004518747329711914,149.9195203781128,0.26357548871745917,1.5495203023023403,0.7058045864105225,0.01395559310913086,0.12369847297668457,150.77137684822083,71
0.0038187503814697266,0.004328250885009766,81.73330187797546,0.15531838536936046,1.6080686188715339,0.7076981067657471,0.01182246208190918,0.12351417541503906,82.5845091342926,72
0.0008065700531005859,0.0018815994262695312,125.20612502098083,0.2620935708180997,1.5470425134595058,0.7124533653259277,0.011619329452514648,0.1234138011932373,126.0563235282898,73
0.0038149356842041016,0.004428386688232422,84.97736692428589,0.2619944586656192,1.5470684742307363,0.707974910736084,0.011501550674438477,0.12385129928588867,85.82896327972412,74
0.0008106231689453125,0.0018796920776367188,149.84267592430115,0.2599011076079557,1.5514992577936537,0.707970380783081,0.014237403869628906,0.12383818626403809,150.6914360523224,75
0.0038635730743408203,0.004411220550537109,126.1903977394104,0.26447321590575595,1.54688234080037,0.7041933536529541,0.01140141487121582,0.1234285831451416,127.03771948814392,76
0.003843545913696289,0.00446319580078125,81.19226050376892,0.2611203724287564,1.5442348681637226,0.7091834545135498,0.011511087417602539,0.12339663505554199,82.04468178749084,77
0.0008022785186767578,0.0018801689147949219,84.40417718887329,0.04242283572439489,1.5742238250135783,0.717496395111084,0.011449813842773438,0.12327766418457031,85.25910663604736,78
0.00081634521484375,0.0020172595977783203,127.37653708457947,0.2611336605892111,1.5479629867074736,0.7146589756011963,0.011822938919067383,0.12402844429016113,128.2299084663391,79
0.004052400588989258,0.004698753356933594,103.95153760910034,0.2610965975177392,1.5442213983234598,0.7020223140716553,0.011469125747680664,0.12383818626403809,104.79764246940613,80
0.0008027553558349609,0.0018765926361083984,105.56239128112793,0.26113803025267823,1.5431027115315326,0.7049577236175537,0.011471271514892578,0.12375211715698242,106.40527510643005,81
0.0035810470581054688,0.004310131072998047,83.36007714271545,0.15664314244952815,1.605263768585774,0.720738410949707,0.011499881744384766,0.12355756759643555,84.22378778457642,82
0.0008175373077392578,0.001888275146484375,81.12651085853577,0.16021416392755594,1.6218624034753026,0.7047650814056396,0.011900186538696289,0.12369823455810547,81.9696044921875,83
0.0038046836853027344,0.0044841766357421875,127.66126155853271,0.2615500548164615,1.5502760845749868,0.7151062488555908,0.011785745620727539,0.12378144264221191,128.52025055885315,84
0.003966808319091797,0.004499197006225586,105.96655797958374,0.2638223646098361,1.5484654690043456,0.705986738204956,0.011669158935546875,0.1238565444946289,106.81655955314636,85
0.003783702850341797,0.004435300827026367,85.74837160110474,1.1013673632779661,0.335308726728273,0.7172868251800537,0.011477231979370117,0.12375664710998535,86.60913634300232,86
0.0007877349853515625,0.0018849372863769531,85.63809990882874,1.0928938851948322,0.3348279734045199,0.711611270904541,0.01152658462524414,0.12359237670898438,86.48752689361572,87
0.003470182418823242,0.004206418991088867,107.3466477394104,0.2618245788023754,1.5508976517845778,0.6992785930633545,0.01143789291381836,0.1237790584564209,108.18884587287903,88
0.0007944107055664062,0.0018754005432128906,167.96268725395203,0.2620568367576799,1.5476815149886103,0.7139177322387695,0.012906789779663086,0.12353396415710449,168.8157389163971,89
0.0035686492919921875,0.00432586669921875,107.50340461730957,0.26191665206207615,1.54994467560241,0.7300574779510498,0.011381387710571289,0.1236426830291748,108.3764054775238,90
0.0034596920013427734,0.004019975662231445,126.00178360939026,0.2619332997122059,1.5532568411491432,0.7083690166473389,0.011813879013061523,0.1240379810333252,126.85350847244263,91
0.003889322280883789,0.0046498775482177734,150.93539571762085,0.261208172613468,1.544107391464667,0.7035048007965088,0.013622283935546875,0.12376856803894043,151.78485369682312,92
0.0038928985595703125,0.0043582916259765625,62.32751512527466,1.0990814685298442,0.3355045747490906,0.7106058597564697,0.011452436447143555,0.12381124496459961,63.181658029556274,93
0.0007677078247070312,0.0018739700317382812,150.92757391929626,0.262150024656991,1.544992506008646,0.7250301837921143,0.014130830764770508,0.1236724853515625,151.79307413101196,94
0.0036389827728271484,0.004411458969116211,126.82232308387756,0.2619119962549633,1.5511873111852732,0.7137339115142822,0.011468648910522461,0.12349486351013184,127.67909502983093,95
0.003687143325805664,0.0043487548828125,105.27439618110657,0.15563304617625423,1.605611490691066,0.7084426879882812,0.011428117752075195,0.1229715347290039,106.12529754638672,96
0.0035724639892578125,0.00423121452331543,149.87349486351013,0.2624012698175989,1.5493997942717024,0.7108535766601562,0.013753414154052734,0.12393808364868164,150.72986817359924,97
0.0031442642211914062,0.003961324691772461,149.402010679245,0.26208834136651793,1.5511047587447966,0.7167375087738037,0.014215230941772461,0.12360215187072754,150.26369500160217,98
0.0037178993225097656,0.004377603530883789,148.82778477668762,0.26250882770661566,1.5493204760158914,0.7149083614349365,0.013640880584716797,0.12392306327819824,149.6883761882782,99
0.0037882328033447266,0.0044176578521728516,147.2857801914215,0.262114325773793,1.5468712565598288,0.7074317932128906,0.013611078262329102,0.1234593391418457,148.13851070404053,100
