read_yaml,read_data,len_scale_opt,fill_convex_hull,GP,output_GP,total_time,run
0.0008032321929931641,0.010767698287963867,630.5737733840942,0.6344864368438721,4.962216377258301,0.12605762481689453,636.3081161975861,1
0.0037364959716796875,0.004218339920043945,335.11209440231323,0.6189966201782227,4.950146198272705,0.12353110313415527,340.81273341178894,2
0.003548860549926758,0.004114627838134766,550.6852805614471,0.6878714561462402,4.989753484725952,0.1257796287536621,556.4963579177856,3
0.003705739974975586,0.004267692565917969,544.3820059299469,0.6296076774597168,4.945910692214966,0.12330126762390137,550.0888068675995,4
0.0035173892974853516,0.004146099090576172,747.6067657470703,0.6286063194274902,4.9489264488220215,0.1235966682434082,753.315566778183,5
0.0034117698669433594,0.00416254997253418,550.1630334854126,0.6260969638824463,4.947772979736328,0.12364530563354492,555.8681325912476,6
0.003934383392333984,0.004393100738525391,444.1804869174957,0.6348543167114258,4.959422826766968,0.12338638305664062,449.90648555755615,7
0.0036950111389160156,0.004364967346191406,547.5602240562439,0.6386685371398926,4.955373525619507,0.12322378158569336,553.2855575084686,8
0.0034902095794677734,0.004203319549560547,752.4699637889862,0.6313869953155518,4.958558797836304,0.12388277053833008,758.1914935112,9
0.0037305355072021484,0.004294872283935547,637.5470154285431,0.6419394016265869,4.955360174179077,0.12378358840942383,643.2761309146881,10
0.003937482833862305,0.004532575607299805,660.4490494728088,0.6201126575469971,4.941369533538818,0.12350130081176758,666.1425116062164,11
0.0033416748046875,0.003966808319091797,642.8565032482147,0.6202189922332764,4.951393127441406,0.1233677864074707,648.5587999820709,12
0.003870248794555664,0.004428863525390625,437.7067677974701,0.6356289386749268,4.953676223754883,0.12367010116577148,443.4280512332916,13
0.0036535263061523438,0.0040187835693359375,439.40074944496155,0.6257104873657227,4.955142974853516,0.12360692024230957,445.11289048194885,14
0.0035398006439208984,0.004277229309082031,759.0542461872101,0.6387970447540283,4.961349725723267,0.12351846694946289,764.7857360839844,15
0.0037169456481933594,0.0042345523834228516,751.9820098876953,0.6312379837036133,4.950411319732666,0.12373852729797363,757.6953573226929,16
